,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
1586,2022-07-30 08:35:00,7/30/2022 8:39,IP Address,100,211,True,7/30/2022 8:39,R_2rruklVnmgh79pg,,,,,anonymous,EN,,Yes,,Chrome,83.0.4103.97,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Once a month,,arm4_interactive,6154940e788774dc9a1ec182,6154940e788774dc9a1ec182,3,1,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,Details,True,True,7/30/2022 8:41,7/30/2022 8:42,IP Address,100.0,26.0,True,7/30/2022 8:42,R_1E05aove6mncEos,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,20.0,Female,True,Scam,,,Scam,,Details,Real,,,Scam,,,Real,Click,Details,Scam,,,Real,,,Real,,Details,Scam,,,Scam,,,True,True,7/30/2022 8:44,7/30/2022 8:44,IP Address,100.0,50.0,True,7/30/2022 8:44,R_1rH5Pd8DFDMY7p1,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
1587,2022-07-30 08:34:00,7/30/2022 8:39,IP Address,100,298,True,7/30/2022 8:39,R_UmwKNaxDTizxZ5L,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Very little,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a week / Daily,,arm3_tips,5da1faa05fc25100172a5562,5da1faa05fc25100172a5562,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:39,7/30/2022 8:40,IP Address,100.0,74.0,True,7/30/2022 8:40,R_6gslQM80DDFsVNL,,,,,anonymous,EN,"Not employed, NOT looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,30.0,Female,True,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 8:45,7/30/2022 8:46,IP Address,100.0,72.0,True,7/30/2022 8:46,R_1g6zDB9MyHBKLFC,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1588,2022-07-30 08:37:00,7/30/2022 8:39,IP Address,100,113,True,7/30/2022 8:39,R_8kMjjgZL8vb6qVH,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm1_control,60821adc6dfa5ddfd913db62,60821adc6dfa5ddfd913db62,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:39,7/30/2022 8:40,IP Address,100.0,37.0,True,7/30/2022 8:40,R_3nwJbUJm3d8Tayp,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,32.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,Scam,,,True,True,7/30/2022 8:42,7/30/2022 8:42,IP Address,100.0,36.0,True,7/30/2022 8:42,R_3lueJS8H7Ts2BVI,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1589,2022-07-30 08:36:00,7/30/2022 8:39,IP Address,100,185,True,7/30/2022 8:39,R_2OZrDf7GKYPdyCP,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1280x720,Some,Angry,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm4_interactive,5fa41b6733b31601ac3f79c5,5fa41b6733b31601ac3f79c5,1,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 8:45,7/30/2022 8:45,IP Address,100.0,37.0,True,7/30/2022 8:45,R_308IF1weXgPWNW1,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,42.0,Female,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,Details,Real,,,Real,,,,,,True,False,7/30/2022 8:48,7/30/2022 8:48,IP Address,100.0,42.0,True,7/30/2022 8:48,R_TjcNxHJa3bdnjYR,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1590,2022-07-30 08:30:00,7/30/2022 8:40,IP Address,100,554,True,7/30/2022 8:40,R_1QKlmfJvVllXShO,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,320x568,None at all,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Once a month,,arm4_interactive,5cb788bf7f88600001242d9d,5cb788bf7f88600001242d9d,0,0,Real,,,Real,Click,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/30/2022 8:51,7/30/2022 8:52,IP Address,100.0,79.0,True,7/30/2022 8:52,R_ZeLYFjuxMuGFuwN,,,,,anonymous,EN,Retired,"$60,000 - $79,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",66.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,,,,True,False,7/30/2022 8:55,7/30/2022 8:57,IP Address,100.0,125.0,True,7/30/2022 8:57,R_2y11pBSgvUKhyrX,,,,,anonymous,EN,Someone claiming to be from the Social Security Administration (but wasn't),No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1591,2022-07-30 08:37:00,7/30/2022 8:40,IP Address,100,157,True,7/30/2022 8:40,R_yJhH1Itqxra3ymZ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x883,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,,arm2_generalinfo,5efe7ad27d413c3869386ef7,5efe7ad27d413c3869386ef7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:40,7/30/2022 8:41,IP Address,100.0,44.0,True,7/30/2022 8:41,R_2ayLxBzcIwwIdW9,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,23.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/30/2022 8:42,7/30/2022 8:43,IP Address,100.0,41.0,True,7/30/2022 8:43,R_8CwRnh1pICkZUY1,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1592,2022-07-30 08:37:00,7/30/2022 8:40,IP Address,100,202,True,7/30/2022 8:40,R_3foTI0XJUgHBEfH,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.77,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Once a week,,arm1_control,5db4a409d27e05000f0eaa00,5db4a409d27e05000f0eaa00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:40,7/30/2022 8:45,IP Address,100.0,301.0,True,7/30/2022 8:45,R_cRMbKdQ3cH6rKSd,,,,,anonymous,EN,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",31.0,Male,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 8:46,7/30/2022 8:47,IP Address,100.0,42.0,True,7/30/2022 8:47,R_2dhUMyVxmAOuTMo,,,,,anonymous,EN,Other,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1593,2022-07-30 08:37:00,7/30/2022 8:40,IP Address,100,154,True,7/30/2022 8:40,R_31mxRA0YBlv8El4,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1600x900,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a month,,arm3_tips,5f0632802b566a17e81a5f5f,5f0632802b566a17e81a5f5f,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:40,7/30/2022 8:41,IP Address,100.0,30.0,True,7/30/2022 8:41,R_1DYWuNzaVULgvTN,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,52.0,Female,True,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 8:42,7/30/2022 8:43,IP Address,100.0,42.0,True,7/30/2022 8:43,R_vwSUT9mP0PpiEYV,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",Yes,950,Yes,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True
1594,2022-07-30 08:35:00,7/30/2022 8:40,IP Address,100,324,True,7/30/2022 8:40,R_sXo6gIHLPu6mjsZ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,A few times a year,,arm3_tips,5b14b4babd9c31000156ebc4,5b14b4babd9c31000156ebc4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:40,7/30/2022 8:42,IP Address,100.0,81.0,True,7/30/2022 8:42,R_1fftiNq2zVeyWgZ,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Some college but no degree,23.0,Male,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,Real,,,True,True,7/30/2022 8:51,7/30/2022 8:52,IP Address,100.0,97.0,True,7/30/2022 8:52,R_3JzpdcASGUb6sCI,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True
1595,2022-07-30 08:37:00,7/30/2022 8:40,IP Address,100,202,True,7/30/2022 8:40,R_OrQaWOdJZppJaaB,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,60fffa85baa8a39181c91bba,60fffa85baa8a39181c91bba,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:40,7/30/2022 8:41,IP Address,100.0,54.0,True,7/30/2022 8:41,R_7X8BSzTeacWuHlf,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",African American or African (Non-Hispanic),Bachelor degree,23.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,,,,True,False,7/30/2022 8:46,7/30/2022 8:47,IP Address,100.0,63.0,True,7/30/2022 8:47,R_svXXmYkoNypxJdv,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1596,2022-07-30 08:29:00,7/30/2022 8:41,IP Address,100,691,True,7/30/2022 8:41,R_25Fls8YKTSJBODf,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a year,,arm2_generalinfo,5b26da1934ffd00001b45d8d,5b26da1934ffd00001b45d8d,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:41,7/30/2022 8:43,IP Address,100.0,127.0,True,7/30/2022 8:43,R_1NwS9XbFT93CaOG,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,38.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,True,True,7/30/2022 8:52,7/30/2022 8:56,IP Address,100.0,249.0,True,7/30/2022 8:56,R_3Po5ZYz3NFUPHMt,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
1597,2022-07-30 08:37:00,7/30/2022 8:41,IP Address,100,218,True,7/30/2022 8:41,R_3noxnqIaWcXlUoV,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm3_tips,57d70b2247180e0001f100e3,57d70b2247180e0001f100e3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:41,7/30/2022 8:41,IP Address,100.0,41.0,True,7/30/2022 8:41,R_3QWu5rteOUSTSQM,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,40.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Real,,,Scam,,,True,True,7/30/2022 8:45,7/30/2022 8:46,IP Address,100.0,70.0,True,7/30/2022 8:46,R_2VEY3XSPIEQIFby,,,,,anonymous,EN,Other,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1598,2022-07-30 08:37:00,7/30/2022 8:41,IP Address,100,225,True,7/30/2022 8:41,R_30ovXZRU7qI0Hss,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5f77c6a1a110ce346dc016ec,5f77c6a1a110ce346dc016ec,4,0,Scam,,,Real,,,Real,,Details,Real,,,Scam,,,Real,,,Real,,Details,Scam,,Details,True,True,7/30/2022 8:43,7/30/2022 8:44,IP Address,100.0,62.0,True,7/30/2022 8:44,R_3CDui9laYPy5CcY,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,65.0,Male,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,Real,,,True,True,7/30/2022 8:46,7/30/2022 8:47,IP Address,100.0,64.0,True,7/30/2022 8:47,R_3hgNayUY2mLDKoz,,,,,anonymous,EN,Someone claiming to be from the company where you work (but wasn't),No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1599,2022-07-30 08:38:00,7/30/2022 8:41,IP Address,100,202,True,7/30/2022 8:41,R_2fJnVZqBOqFuKrC,,,,,anonymous,EN,,Yes,,Safari iPhone,15.6,iPhone,390x844,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,A few times a week / Daily,,arm1_control,617531b45568af8db14c3a1f,617531b45568af8db14c3a1f,0,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:41,7/30/2022 8:42,IP Address,100.0,60.0,True,7/30/2022 8:42,R_2fqH2DgowjbTbXS,,,,,anonymous,EN,"Disabled, not able to work","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,61.0,Female,True,Scam,,,Real,Click,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,,,,True,False,7/30/2022 8:50,7/30/2022 8:52,IP Address,100.0,88.0,True,7/30/2022 8:52,R_PNeIlnVZsSkrwwp,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,85,No,No,Often,Often,Often,"Yes, use the responses.",True,1,True
1600,2022-07-30 08:38:00,7/30/2022 8:42,IP Address,100,212,True,7/30/2022 8:42,R_XTgabTbRt78jzK9,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,A few times a year,,arm3_tips,62c08fa6cab36e3a08790b49,62c08fa6cab36e3a08790b49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:42,7/30/2022 8:43,IP Address,100.0,59.0,True,7/30/2022 8:43,R_3fvlLMyQ781OOg1,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,67.0,Male,True,Scam,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/30/2022 8:47,7/30/2022 8:48,IP Address,100.0,98.0,True,7/30/2022 8:49,R_PZpXoxtGKjWQWHf,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
1601,2022-07-30 08:38:00,7/30/2022 8:42,IP Address,100,212,True,7/30/2022 8:42,R_25SWxVtiTG0sRSm,,,,,anonymous,EN,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,390x844,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,606cb45b87e16e7d31ddf250,606cb45b87e16e7d31ddf250,0,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:42,7/30/2022 8:44,IP Address,100.0,109.0,True,7/30/2022 8:44,R_3phbqbZkekAH1d8,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Bachelor degree,35.0,Female,True,Real,,,Scam,Click,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,,,,True,False,7/30/2022 8:46,7/30/2022 8:47,IP Address,100.0,49.0,True,7/30/2022 8:47,R_28Zjzer0NdvhAM3,,,,,anonymous,EN,Other,No,,No,Yes,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
1602,2022-07-30 08:39:00,7/30/2022 8:42,IP Address,100,179,True,7/30/2022 8:42,R_2AWJyoPJUoRK8jO,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm3_tips,5ef4b8cf1f15df0ae9c7a706,5ef4b8cf1f15df0ae9c7a706,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:42,7/30/2022 8:43,IP Address,100.0,41.0,True,7/30/2022 8:43,R_T7yOFtULKIouTU5,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Graduate or professional degree,29.0,Male,True,Real,,,Scam,Click,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Real,,,,,,True,False,7/30/2022 8:46,7/30/2022 8:46,IP Address,100.0,54.0,True,7/30/2022 8:46,R_3pxaNDRDmv1HmKJ,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Often,Often,Often,"Yes, use the responses.",True,1,True
