,StartDate,EndDate,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,previousFraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB,incomeAmount,race5,employment3,educYears,ageYears,genderI,ageYearsSq,lIncomeAmount,fraudExperience_SSA,fraudExperience_Govt,fraudExperience_Biz,fraudExperience_YN,fraudLoss_YN,fraudLoss_Amount,GovtConfScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,LonelyScore,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numWebsitesCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_Govt,numCorrect_Biz,numEmailsCorrect_Govt,numEmailsCorrect_Biz,numWebsitesCorrect_Govt,numWebsitesCorrect_Biz,numLabeledReal,numLabeledFake,numNoAnswer,Correct_WalmartProduct,Correct_RedCross,Correct_SSA_HP,Correct_mySSA,Correct_AmazonDeliveryDelay,Correct_FB_SSA,Correct_ssa_optout,Correct_replacementCard,Correct_medicareReview,Correct_benefitsSuspension,droppedFinalQuestion,percentCorrect,percentCorrect_Email,percentCorrect_Web,percentCorrect_Letter,percentCorrect_Govt,percentCorrect_Biz,percentCorrect_Scam,percentCorrect_Real
155,2022-07-30 08:27:00,7/30/2022 8:31,100,237,True,7/30/2022 8:31,R_1o0aoO3lPRGYSBm,,,Yes,,Chrome,98.0.4758.102,Windows NT 10.0,1366x768,Quite a lot,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm1_control,5b91dc16cc81a400017a3438,5b91dc16cc81a400017a3438,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:31,7/30/2022 8:32,100.0,37.0,True,7/30/2022 8:32,R_29cSxSAxi41KVFE,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,27.0,Male,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 8:33,7/30/2022 8:34,100.0,49.0,True,7/30/2022 8:34,R_OsfA5p6i9hEThGF,Someone selling fraudulent goods or services,No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,2,1.0,0.0,0.0,Keep,False,False,24,False,30.0,W,E,16,27.0,0.0,729.0,3.4011973816621555,False,False,True,True,False,0.0,8.0,1.0,4.375,4,2.0,6,2,2,3,3,3,2,1,0,3,3,1,2,1,1,5,5,0,True,True,True,False,True,False,True,False,False,True,False,60.0,75.0,50.0,50.0,50.0,75.0,60.0,60.0
154,2022-07-30 08:27:00,7/30/2022 8:31,100,236,True,7/30/2022 8:31,R_2bZUizXc0I2IPCB,,,Yes,,Safari,15.6,Macintosh,1024x1366,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Agree,Disagree,Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,A few times a week / Daily,,arm1_control,5e30a19861ac040a4355a96d,5e30a19861ac040a4355a96d,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:31,7/30/2022 8:32,100.0,61.0,True,7/30/2022 8:32,R_3PuUDRaqhErVHOP,"Not employed, looking for work","$20,000 - $39,999","White or Caucasian (Non-Hispanic),Native American, Native Hawaiian or Pacific Islander",Some college but no degree,40.0,Male,True,Real,,,Scam,Click,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/30/2022 8:36,7/30/2022 8:38,100.0,83.0,True,7/30/2022 8:38,R_2aIDbzNTF1yIBhF,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,2,3.0,3.0,0.0,Keep,False,False,24,False,30.0,O,U,13,40.0,0.0,1600.0,3.4011973816621555,False,True,True,True,False,0.0,6.0,4.0,4.375,6,2.0,7,1,1,4,3,3,4,0,0,3,4,1,2,2,2,5,4,1,True,True,True,True,True,True,False,True,False,False,True,70.0,75.0,100.0,0.0,50.0,100.0,60.0,80.0
149,2022-07-30 08:27:00,7/30/2022 8:30,100,153,True,7/30/2022 8:30,R_1QxwgF4Nix6afkm,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1429x804,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm4_interactive,5fe56acc0c041e37897ed82e,5fe56acc0c041e37897ed82e,3,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/30/2022 8:35,7/30/2022 8:35,100.0,22.0,True,7/30/2022 8:35,R_0d15oO9gu1nD6IF,"Not employed, looking for work","$0 - $19,999",Asian American or Asian,Some college but no degree,24.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 8:39,7/30/2022 8:40,100.0,47.0,True,7/30/2022 8:40,R_2qg9VQZfyJzt6um,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,0,0.0,0.0,0.0,Keep,False,False,24,False,10.0,A,U,13,24.0,1.0,576.0,2.302585092994046,False,False,True,True,False,0.0,8.0,4.1,4.125,4,1.3333333333333333,8,2,0,5,3,3,3,2,0,5,3,1,2,2,1,7,3,0,True,True,True,True,True,False,False,True,True,True,False,80.0,75.0,75.0,100.0,83.33333333333334,75.0,60.0,100.0
148,2022-07-30 08:27:00,7/30/2022 8:29,100,166,True,7/30/2022 8:29,R_3n2FMG8fjkOW6iH,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm2_generalinfo,5664641951fac700118ed23f,5664641951fac700118ed23f,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:29,7/30/2022 8:30,100.0,43.0,True,7/30/2022 8:30,R_2YnyvKzRzfDdTP0,"Employed, working 30 or more hours per week","$40,000 - $59,999","White or Caucasian (Non-Hispanic),Asian American or Asian",Some college but no degree,51.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 8:33,7/30/2022 8:34,100.0,71.0,True,7/30/2022 8:34,R_2S2mvogbMRt2KM1,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,1.0,2.0,0.0,Keep,False,False,24,False,60.0,A,E,13,51.0,1.0,2601.0,4.0943445622221,False,True,True,True,False,0.0,6.0,,3.625,5,2.0,8,2,0,5,3,3,3,2,0,5,3,1,2,2,1,7,3,0,True,True,True,True,True,False,False,True,True,True,False,80.0,75.0,75.0,100.0,83.33333333333334,75.0,60.0,100.0
147,2022-07-30 08:27:00,7/30/2022 8:29,100,163,True,7/30/2022 8:29,R_27JwimvrzILD7Un,,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm4_interactive,600bca2adfb717026373dbb3,600bca2adfb717026373dbb3,4,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/30/2022 8:32,7/30/2022 8:33,100.0,47.0,True,7/30/2022 8:33,R_1oaOosFij6qruCy,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,37.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,Details,Scam,,,Scam,,,True,True,7/30/2022 8:34,7/30/2022 8:36,100.0,65.0,True,7/30/2022 8:36,R_1EXxQmqFISpKafK,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Often,Often,"Yes, use the responses.",True,1,True,1,2.0,2.0,0.0,Keep,False,False,24,False,70.0,W,U,13,37.0,0.0,1369.0,4.248495242049359,False,True,True,True,False,0.0,6.0,1.0,4.125,4,2.6666666666666665,8,1,1,4,4,4,3,1,0,5,3,2,2,2,1,5,5,0,True,True,True,True,True,False,True,True,False,True,False,80.0,100.0,75.0,50.0,83.33333333333334,75.0,80.0,80.0
167,2022-07-30 08:28:00,7/30/2022 8:34,100,353,True,7/30/2022 8:34,R_10oNI3cVaYixv26,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Once a week,,arm3_tips,5b10222db9cf7d00016ee0ec,5b10222db9cf7d00016ee0ec,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:34,7/30/2022 8:36,100.0,77.0,True,7/30/2022 8:36,R_3CI0XY5oZkvNcpw,"Employed, working 1-29 hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,29.0,Female,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,7/30/2022 8:40,7/30/2022 8:42,100.0,103.0,True,7/30/2022 8:42,R_28P7fmsIoS4hFrl,Other,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,3,3.0,4.0,0.0,Keep,False,False,24,False,10.0,W,U,16,29.0,1.0,841.0,2.302585092994046,False,False,False,True,False,0.0,8.0,2.5,4.625,5,2.0,7,2,1,4,3,3,3,1,0,3,4,1,2,1,2,6,4,0,True,True,True,False,True,True,False,True,False,True,False,70.0,75.0,75.0,50.0,50.0,100.0,60.0,80.0
170,2022-07-30 08:28:00,7/30/2022 8:34,100,365,True,7/30/2022 8:34,R_2COn3R3lMHgNwqp,,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1366x768,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Agree,,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,A few times a year,,arm2_generalinfo,62cd9b920ed1b7c1648818d3,62cd9b920ed1b7c1648818d3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:34,7/30/2022 8:36,100.0,92.0,True,7/30/2022 8:36,R_1qeOZe1FVau8AkD,Retired,"$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,75.0,Female,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,True,True,7/30/2022 8:47,7/30/2022 8:49,100.0,122.0,True,7/30/2022 8:49,R_1GEq4pH0EiXQRBd,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,21,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,3,4.0,4.0,0.0,Keep,False,False,24,False,70.0,W,R,18,75.0,1.0,5625.0,4.248495242049359,False,False,True,True,True,21.0,10.0,,4.25,3,1.6666666666666667,3,4,3,2,1,0,2,1,0,2,1,0,0,1,1,6,4,0,True,False,True,False,False,False,False,False,False,True,False,30.0,0.0,50.0,50.0,33.33333333333333,25.0,20.0,40.0
175,2022-07-30 08:28:00,7/30/2022 8:36,100,474,True,7/30/2022 8:36,R_xuD04wAIzpfgqNH,,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,428x926,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Once a month,,arm2_generalinfo,60fedb22a2bf9052880e2f1e,60fedb22a2bf9052880e2f1e,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:36,7/30/2022 8:37,100.0,43.0,True,7/30/2022 8:37,R_2AEevgwtDPXEAGL,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,25.0,Female,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/30/2022 8:39,7/30/2022 8:40,100.0,61.0,True,7/30/2022 8:40,R_3ExVNw5o986iMAL,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,1.0,1.0,0.0,Keep,False,False,24,False,60.0,W,E,14,25.0,1.0,625.0,4.0943445622221,True,True,True,True,False,0.0,7.0,4.9,3.0,4,1.3333333333333333,5,3,1,4,1,2,3,0,0,2,3,1,1,1,2,7,2,1,True,False,True,False,True,True,False,True,False,False,True,50.0,50.0,75.0,0.0,33.33333333333333,75.0,20.0,80.0
192,2022-07-30 08:29:00,7/30/2022 8:41,100,691,True,7/30/2022 8:41,R_25Fls8YKTSJBODf,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a year,,arm2_generalinfo,5b26da1934ffd00001b45d8d,5b26da1934ffd00001b45d8d,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:41,7/30/2022 8:43,100.0,127.0,True,7/30/2022 8:43,R_1NwS9XbFT93CaOG,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,38.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,Real,,,True,True,7/30/2022 8:52,7/30/2022 8:56,100.0,249.0,True,7/30/2022 8:56,R_3Po5ZYz3NFUPHMt,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,4.0,4.0,0.0,Keep,False,False,24,False,90.0,W,E,16,38.0,0.0,1444.0,4.499809670330265,False,False,True,True,False,0.0,10.0,6.0,3.625,3,1.0,6,4,0,5,1,2,3,1,0,4,2,1,1,2,1,9,1,0,True,False,True,True,True,False,False,True,True,False,False,60.0,50.0,75.0,50.0,66.66666666666666,50.0,20.0,100.0
157,2022-07-30 08:29:00,7/30/2022 8:32,100,138,True,7/30/2022 8:32,R_3jW3BOnEeGp1Yvy,,,Yes,,Safari iPhone,15.5,iPhone,375x667,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm2_generalinfo,62444b95055492f573b21d42,62444b95055492f573b21d42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/30/2022 8:32,7/30/2022 8:33,100.0,102.0,True,7/30/2022 8:33,R_sUmbH2paThifYOJ,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,29.0,Female,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,,,,True,False,7/30/2022 8:35,7/30/2022 8:36,100.0,46.0,True,7/30/2022 8:36,R_YYqNvU83EL5lnwt,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,0,4.0,0.0,0.0,Keep,False,False,24,False,90.0,W,U,16,29.0,1.0,841.0,4.499809670330265,False,False,True,True,False,0.0,8.0,5.0,4.5,5,2.0,6,2,1,4,2,3,2,1,0,3,3,1,2,1,1,6,3,1,True,True,True,False,True,False,True,False,True,False,True,60.0,75.0,50.0,50.0,50.0,75.0,40.0,80.0
161,2022-07-30 08:29:00,7/30/2022 8:33,100,212,True,7/30/2022 8:33,R_3kHfcmeuNMoVAv0,,,Yes,,Chrome,93.0.4577.69,CrOS x86_64 14092.46.0,1366x768,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,61766e9e5daf1f0ae95530f8,61766e9e5daf1f0ae95530f8,3,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/30/2022 8:44,7/30/2022 8:45,100.0,36.0,True,7/30/2022 8:45,R_2toftRG2ydQCpLX,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,29.0,Female,True,Scam,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 8:48,7/30/2022 8:49,100.0,55.0,True,7/30/2022 8:49,R_2xQAP9TYimb6YYF,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True,2,1.0,1.0,0.0,Keep,False,False,24,False,60.0,W,U,13,29.0,1.0,841.0,4.0943445622221,False,True,True,True,False,0.0,9.0,4.6,5.0,6,1.6666666666666667,8,1,1,4,4,3,3,2,0,5,3,1,2,2,1,5,5,0,False,True,True,True,True,True,False,True,True,True,False,80.0,75.0,75.0,100.0,83.33333333333334,75.0,80.0,80.0
158,2022-07-30 08:29:00,7/30/2022 8:32,100,164,True,7/30/2022 8:32,R_300IjbJcn4ToSUt,,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Once a week,,arm4_interactive,5d801be659e51300155599f8,5d801be659e51300155599f8,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,Details,Scam,Click,Details,True,True,7/30/2022 8:35,7/30/2022 8:36,100.0,53.0,True,7/30/2022 8:36,R_3gToGFl4X37qySj,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Associate degree,49.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,,,,True,False,7/30/2022 8:38,7/30/2022 8:39,100.0,52.0,True,7/30/2022 8:39,R_1r8tgISigig1ZK8,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,1,2.0,1.0,0.0,Keep,False,False,24,False,175.0,A,E,14,49.0,0.0,2401.0,5.1647859739235145,False,True,True,True,False,0.0,11.0,5.4,4.125,5,1.0,8,1,0,5,3,4,3,1,0,5,3,2,2,2,1,6,3,1,True,True,True,True,True,False,True,True,True,False,True,80.0,100.0,75.0,50.0,83.33333333333334,75.0,60.0,100.0
174,2022-07-30 08:29:00,7/30/2022 8:36,100,380,True,7/30/2022 8:36,R_1C1iYC2Tuw4crZF,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm4_interactive,6101dc4f5886c55e15784992,6101dc4f5886c55e15784992,3,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/30/2022 8:41,7/30/2022 8:42,100.0,55.0,True,7/30/2022 8:42,R_3CO8wyoH1t6cUcq,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,29.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Scam,,,True,True,7/30/2022 8:47,7/30/2022 8:48,100.0,70.0,True,7/30/2022 8:48,R_Z2BDbUdmdve8jKh,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,3,2.0,2.0,0.0,Keep,False,False,24,False,70.0,W,E,18,29.0,1.0,841.0,4.248495242049359,False,False,True,True,False,0.0,7.0,3.9,3.625,5,2.0,8,2,0,5,3,3,3,2,0,5,3,1,2,2,1,7,3,0,True,True,True,True,True,False,False,True,True,True,False,80.0,75.0,75.0,100.0,83.33333333333334,75.0,60.0,100.0
