,PID,surveyArm,trustScore,incomeAmount,race5,employment3,educYears,marriedI,ageYears,genderI,ageYearsSq,lIncomeAmount,numCorrect,numFakeLabeledReal,numRealLabeledFake,numRealLabeledReal,numFakeLabeledFake,numEmailsCorrect,numLettersCorrect,numSMSesCorrect,numCorrect_SSA,numCorrect_Other,numEmailsCorrect_SSA,numEmailsCorrect_Other,numLabeledReal,numLabeledFake,numNoAnswer,percentCorrect,TestRound,GovtConfScore,SuscPersuasionScore,SelfControlScore,SuscPersuasionScore_NoSelfControl,GenTrustScore,TrustInSSAScore,TrustInInternetScore,OnlineShoppingScore,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views
83,5f1dea279f4818757f07f087,arm3_existingssa,0.0,70.0,B,R,18.0,1.0,59.5,1.0,3540.25,4.248495242049359,5.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,6.0,6.0,0.0,41.66666666666667,4.0,9.0,2.5,1.6666666666666667,3.125,3.6,4.2,2.5,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
84,5c6d5477e8833000015244ad,arm1_control,0.0,10.0,W,U,14.0,0.0,39.5,0,1560.25,2.302585092994046,8.0,0.0,4.0,1.0,7.0,6.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,11.0,0.0,66.66666666666666,6.0,7.0,4.0,4.333333333333333,4.375,1.0,1.0,4.75,4,Very little,Frustrated,Never,Government should do more to solve problems.
85,60367f78082e3dedb8238ea3,arm3_existingssa,3.0,60.0,W,R,13.0,0.0,69.5,1.0,4830.25,4.0943445622221,8.0,1.0,3.0,2.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,9.0,0.0,66.66666666666666,4.0,12.0,2.8333333333333335,2.3333333333333335,3.375,3.8,5.7,3.625,4,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
86,5b33a01fa8327d0001003821,arm4_interactive_training,3.0,60.0,W,U,12.0,1.0,69.5,1.0,4830.25,4.0943445622221,7.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,8.0,4.0,0.0,58.33333333333334,4.0,9.0,2.8333333333333335,2.6666666666666665,3.25,4.2,6.0,5.5,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
87,5ea7b13e8ac6491a2050e619,arm3_existingssa,3.0,60.0,W,U,18.0,,69.5,1.0,4830.25,4.0943445622221,9.0,0.0,3.0,2.0,7.0,6.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,10.0,0.0,75.0,4.0,9.0,3.4166666666666665,2.0,4.375,4.0,5.0,2.5,4,Very little,Frustrated,Most of the time,Government should do more to solve problems.
88,60fd85c4c161e02f562b543a,arm1_control,2.0,70.0,W,U,14.0,1.0,49.5,1,2450.25,4.248495242049359,6.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,9.0,3.0,0.0,50.0,6.0,10.0,3.5833333333333335,4.0,3.875,,2.6,5.5,6,Some,Frustrated,Most of the time,Government should do more to solve problems.
89,5ed559e5afbd830e2117ed55,arm3_existingssa,1.0,90.0,O,E,18.0,0.0,59.5,0.0,3540.25,4.499809670330265,9.0,3.0,0.0,5.0,4.0,6.0,1.0,2.0,3.0,6.0,1.0,5.0,8.0,4.0,0.0,75.0,4.0,9.0,3.0833333333333335,3.3333333333333335,3.375,3.8,5.7,5.25,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
90,583b397f54686200010f1d20,arm4_interactive_training,0.0,60.0,B,E,14.0,0.0,49.5,1.0,2450.25,4.0943445622221,8.0,3.0,1.0,4.0,4.0,7.0,1.0,0.0,4.0,4.0,3.0,4.0,7.0,5.0,0.0,66.66666666666666,4.0,4.0,2.6666666666666665,3.3333333333333335,2.75,2.0,1.2,1.875,5,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.
91,6051536b3e81428095504b35,arm4_interactive_training,3.0,125.0,W,R,18.0,1.0,59.5,0.0,3540.25,4.828313737302302,9.0,1.0,2.0,3.0,6.0,6.0,1.0,2.0,5.0,4.0,3.0,3.0,4.0,8.0,0.0,75.0,4.0,8.0,2.6666666666666665,1.6666666666666667,3.375,4.0,5.7,3.0,4,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
92,5ffdf62d9169a23d1edaceab,arm3_existingssa,0.0,10.0,W,U,16.0,0.0,39.5,0.0,1560.25,2.302585092994046,12.0,0.0,0.0,5.0,7.0,8.0,2.0,2.0,6.0,6.0,3.0,5.0,5.0,7.0,0.0,100.0,4.0,8.0,4.25,5.333333333333333,4.375,2.4,5.7,4.0,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
93,5ededc7ab3595e17ef9533df,arm2_written_techniques,3.0,10.0,H,U,16.0,0.0,29.5,0.0,870.25,2.302585092994046,10.0,2.0,0.0,5.0,5.0,6.0,2.0,2.0,4.0,6.0,1.0,5.0,7.0,5.0,0.0,83.33333333333334,4.0,9.0,2.5833333333333335,2.0,3.125,3.8,6.2,5.5,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
94,594ec90eca6e670001b2c184,arm1_control,0.0,30.0,W,E,16.0,0.0,29.5,0.0,870.25,3.401197381662155,5.0,5.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,8.0,4.0,0.0,41.66666666666667,4.0,8.0,3.75,2.6666666666666665,4.625,2.0,2.2,1.75,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
95,6091b418d1cddb4526a44543,arm1_control,1.0,60.0,W,U,16.0,0.0,59.5,1.0,3540.25,4.0943445622221,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,6.0,5.0,3.0,4.0,6.0,6.0,0.0,91.66666666666666,4.0,8.0,2.9166666666666665,2.0,3.625,,4.6,3.875,5,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
96,5c1976c90d57c30001b4162c,arm4_interactive_training,3.0,10.0,W,U,18.0,0.0,69.5,1.0,4830.25,2.302585092994046,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0,0.0,91.66666666666666,4.0,8.0,2.4166666666666665,1.6666666666666667,3.0,4.4,4.5,3.5,3,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
97,5ffd055afa9eac21f6e8bc6f,arm3_existingssa,3.0,10.0,W,E,13.0,0.0,59.5,1,3540.25,2.302585092994046,7.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,8.0,4.0,0.0,58.33333333333334,6.0,12.0,3.4166666666666665,1.3333333333333333,4.625,4.0,6.0,4.875,5,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
98,5cc0b9bccedf2000012afc45,arm2_written_techniques,3.0,10.0,W,R,18.0,0.0,69.5,1,4830.25,2.302585092994046,6.0,5.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,9.0,3.0,0.0,50.0,6.0,11.0,2.0,1.6666666666666667,2.375,4.0,5.6,3.375,3,Quite a lot,Basically content,Only some of the time,Government should do more to solve problems.
99,5e1545d9b1fb05b6369d13e8,arm2_written_techniques,0.0,125.0,H,E,16.0,1.0,49.5,1.0,2450.25,4.828313737302302,10.0,0.0,2.0,3.0,7.0,8.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,9.0,0.0,83.33333333333334,4.0,8.0,2.5,2.0,3.0,2.0,1.0,3.0,6,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
100,5d36600685d1d50001affacb,arm4_interactive_training,3.0,10.0,W,U,13.0,0.0,49.5,0.0,2450.25,2.302585092994046,11.0,0.0,1.0,4.0,7.0,8.0,1.0,2.0,5.0,6.0,3.0,5.0,4.0,8.0,0.0,91.66666666666666,4.0,9.0,3.9166666666666665,5.0,4.0,4.0,6.7,5.25,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
101,61054d7b950d67c533ffd1ed,arm4_interactive_training,1.0,60.0,W,E,18.0,0.0,29.5,1,870.25,4.0943445622221,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,4.0,6.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,9.0,3.5833333333333335,3.6666666666666665,4.0,4.2,5.1,5.125,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
102,5dda993086c886a06ce9108d,arm1_control,0.0,10.0,W,R,14.0,0.0,69.5,1.0,4830.25,2.302585092994046,8.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,7.0,5.0,0.0,66.66666666666666,4.0,10.0,3.0833333333333335,1.6666666666666667,4.0,2.6,5.6,4.125,4,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
103,5e9f3f09ccc75a0c345e4845,arm2_written_techniques,3.0,30.0,W,U,16.0,0.0,59.5,1.0,3540.25,3.401197381662155,10.0,2.0,0.0,5.0,5.0,6.0,2.0,2.0,4.0,6.0,1.0,5.0,7.0,5.0,0.0,83.33333333333334,4.0,9.0,2.75,2.3333333333333335,3.25,3.0,5.7,4.0,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
104,56797198c3041a0012b64b5e,arm2_written_techniques,3.0,10.0,W,U,16.0,0.0,69.5,1.0,4830.25,2.302585092994046,8.0,2.0,2.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,5.0,7.0,0.0,66.66666666666666,4.0,12.0,,2.3333333333333335,,4.0,7.0,3.25,4,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
105,6101a8a9ed6a5c6256577eeb,arm2_written_techniques,2.0,60.0,W,E,16.0,0.0,29.5,1,870.25,4.0943445622221,7.0,5.0,0.0,5.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,10.0,2.0,0.0,58.33333333333334,6.0,5.0,3.3333333333333335,3.6666666666666665,3.625,3.6,4.2,4.375,4,None at all,Angry,Never,Government should do more to solve problems.
106,5e7e2df818ff3207c8846b93,arm1_control,3.0,30.0,W,R,16.0,1.0,69.5,0.0,4830.25,3.401197381662155,8.0,2.0,2.0,3.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,5.0,7.0,0.0,66.66666666666666,4.0,8.0,2.8333333333333335,2.0,3.5,4.2,5.6,4.0,5,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
107,5eaf2b7e05ff7862e21e9d3b,arm2_written_techniques,0.0,70.0,B,U,12.0,1.0,39.5,1,1560.25,4.248495242049359,11.0,0.0,1.0,4.0,7.0,8.0,2.0,1.0,6.0,5.0,3.0,5.0,4.0,8.0,0.0,91.66666666666666,6.0,8.0,2.3333333333333335,2.0,2.75,3.6,4.6,4.0,3,Very little,Frustrated,Only some of the time,Government should do more to solve problems.
108,5f5452df72345118f58d187b,arm4_interactive_training,2.0,10.0,W,U,13.0,0.0,59.5,0.0,3540.25,2.302585092994046,8.0,1.0,3.0,2.0,6.0,5.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,9.0,0.0,66.66666666666666,4.0,9.0,3.5,3.0,4.125,3.2,4.4,4.0,4,Quite a lot,Basically content,Never,Government is doing too many things better left to businesses and individuals.
109,58a50aebbb9e0f0001aca2a7,arm2_written_techniques,0.0,70.0,A,U,18.0,0.0,39.5,0.0,1560.25,4.248495242049359,9.0,1.0,2.0,3.0,6.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,8.0,0.0,75.0,4.0,8.0,3.25,2.6666666666666665,3.875,2.6,2.8,4.75,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
110,60fbed5d2532f7768e7b5a29,arm3_existingssa,3.0,90.0,W,E,18.0,1.0,49.5,0,2450.25,4.499809670330265,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,8.0,0.0,58.33333333333334,6.0,8.0,2.5833333333333335,2.0,3.125,4.0,4.3,3.5,4,Quite a lot,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
111,5ef8e0fc2ce3c6644665e347,arm2_written_techniques,0.0,70.0,H,U,13.0,0.0,29.5,0.0,870.25,4.248495242049359,9.0,2.0,1.0,4.0,5.0,7.0,0.0,2.0,3.0,6.0,2.0,5.0,6.0,6.0,0.0,75.0,4.0,10.0,2.0,2.3333333333333335,2.125,3.4,4.0,4.375,4,Some,Basically content,Only some of the time,Government should do more to solve problems.
112,5d8a1d20d1afcb0019d7390b,arm2_written_techniques,3.0,70.0,W,U,18.0,1.0,69.5,0.0,4830.25,4.248495242049359,8.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,7.0,5.0,0.0,66.66666666666666,4.0,6.0,2.6666666666666665,2.0,3.25,3.8,5.6,2.25,4,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.
113,5d75a081a54634000157ab92,arm2_written_techniques,3.0,60.0,W,R,16.0,0.0,69.5,1.0,4830.25,4.0943445622221,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,6.0,5.0,3.0,4.0,6.0,6.0,0.0,91.66666666666666,4.0,,3.3333333333333335,2.6666666666666665,4.0,,5.5,3.875,5,Quite a lot,Basically content,Most of the time,
114,569298838d93fe000dfa033c,arm2_written_techniques,3.0,30.0,W,U,16.0,0.0,69.5,1.0,4830.25,3.401197381662155,7.0,5.0,0.0,5.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,10.0,2.0,0.0,58.33333333333334,4.0,12.0,2.8333333333333335,2.3333333333333335,3.375,4.0,6.0,4.75,5,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.
115,5db6f5c8c5ffeb000ac7cfb2,arm4_interactive_training,3.0,90.0,A,E,16.0,1.0,39.5,1.0,1560.25,4.499809670330265,9.0,1.0,2.0,3.0,6.0,6.0,2.0,1.0,6.0,3.0,3.0,3.0,4.0,8.0,0.0,75.0,4.0,9.0,3.1666666666666665,1.6666666666666667,4.125,3.8,4.1,4.125,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
116,5e7d0520455902383a9d1dd9,arm3_existingssa,0.0,70.0,A,E,16.0,1.0,49.5,0.0,2450.25,4.248495242049359,9.0,1.0,2.0,3.0,6.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,8.0,0.0,75.0,4.0,9.0,2.5833333333333335,1.6666666666666667,3.25,3.0,4.3,2.75,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
117,5cbcfce214b3cb0015f03471,arm2_written_techniques,2.0,60.0,W,E,12.0,0.0,39.5,0.0,1560.25,4.0943445622221,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,8.0,0.0,58.33333333333334,4.0,5.0,2.75,3.0,3.0,2.6,1.2,2.25,5,None at all,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.
118,5bd8fabf544d4f000141d94d,arm2_written_techniques,3.0,70.0,W,R,18.0,0.0,69.5,0.0,4830.25,4.248495242049359,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,5.0,0.0,5.0,4.0,8.0,0.0,58.33333333333334,4.0,9.0,3.1666666666666665,2.0,4.0,4.0,6.0,5.0,4,Some,Frustrated,Only some of the time,Government should do more to solve problems.
119,5dd877b0568ca582fb24699f,arm4_interactive_training,2.0,60.0,W,E,14.0,0.0,59.5,1,3540.25,4.0943445622221,6.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,7.0,0.0,50.0,6.0,9.0,2.25,1.6666666666666667,2.75,4.0,5.6,3.5,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
120,5fd63cb585f88c4eb1933661,arm3_existingssa,0.0,10.0,B,U,12.0,1.0,49.5,1,2450.25,2.302585092994046,7.0,0.0,5.0,0.0,7.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,0.0,12.0,0.0,58.33333333333334,6.0,10.0,4.333333333333333,7.0,3.875,4.2,,2.0,3,Some,Frustrated,Most of the time,Government should do more to solve problems.
121,5bd7971b0aac450001f951aa,arm2_written_techniques,0.0,70.0,W,R,14.0,0.0,59.5,1.0,3540.25,4.248495242049359,9.0,2.0,1.0,4.0,5.0,6.0,1.0,2.0,4.0,5.0,2.0,4.0,6.0,6.0,0.0,75.0,4.0,8.0,2.9166666666666665,3.3333333333333335,3.125,,5.6,4.0,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
122,609a5974625e18ab158c9a3e,arm2_written_techniques,3.0,175.0,W,E,16.0,1.0,59.5,0,3540.25,5.164785973923514,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,11.0,3.4166666666666665,3.6666666666666665,3.75,4.4,4.7,4.75,6,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.
123,5ce7b20479642d00197682ea,arm1_control,3.0,125.0,W,U,18.0,1.0,39.5,1.0,1560.25,4.828313737302302,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0,0.0,91.66666666666666,4.0,8.0,3.6666666666666665,4.666666666666667,3.75,3.4,5.3,5.375,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
124,5e246a245e04db6e93e22666,arm2_written_techniques,2.0,70.0,W,U,18.0,0.0,69.5,1,4830.25,4.248495242049359,6.0,2.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,9.0,0.0,50.0,6.0,11.0,4.083333333333333,5.0,4.25,4.0,6.4,4.625,5,Quite a lot,Basically content,Only some of the time,Government should do more to solve problems.
125,5ba345bcf07414000106135e,arm4_interactive_training,0.0,60.0,W,E,14.0,0.0,59.5,0.0,3540.25,4.0943445622221,8.0,1.0,3.0,2.0,6.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,9.0,0.0,66.66666666666666,4.0,10.0,3.4166666666666665,3.0,4.0,2.6,4.9,3.375,3,Some,Basically content,Only some of the time,Government should do more to solve problems.
126,5c8ef4072a1b22000198f6bf,arm4_interactive_training,0.0,10.0,W,U,13.0,0.0,49.5,1.0,2450.25,2.302585092994046,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,5.0,5.0,3.0,4.0,5.0,7.0,0.0,83.33333333333334,4.0,9.0,2.4166666666666665,3.0,2.5,2.4,5.6,1.375,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
127,5f29c35127bcc61497b0b1ac,arm1_control,2.0,70.0,W,R,12.0,1.0,69.5,0.0,4830.25,4.248495242049359,6.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,7.0,0.0,50.0,4.0,6.0,2.8333333333333335,3.6666666666666665,2.875,4.0,5.7,2.0,3,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.
128,5909955b9e26f200016e1247,arm1_control,3.0,10.0,W,U,13.0,0.0,59.5,1,3540.25,2.302585092994046,9.0,0.0,3.0,2.0,7.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,10.0,0.0,75.0,6.0,7.0,2.75,2.3333333333333335,3.25,3.6,3.1,3.0,4,Very little,Angry,Only some of the time,Government should do more to solve problems.
129,60e9e8092cfc1f464753dd71,arm3_existingssa,0.0,60.0,W,E,13.0,0.0,59.5,0,3540.25,4.0943445622221,10.0,1.0,1.0,4.0,6.0,7.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,7.0,0.0,83.33333333333334,6.0,6.0,1.1666666666666667,1.0,1.375,1.6,6.6,2.375,3,None at all,Frustrated,Never,Government should do more to solve problems.
130,5c1150e31e7d6900018207ef,arm2_written_techniques,0.0,10.0,W,R,16.0,0.0,69.5,1,4830.25,2.302585092994046,7.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,5.0,0.0,4.0,6.0,6.0,0.0,58.33333333333334,6.0,10.0,,3.0,,2.6,4.4,2.75,4,Some,Basically content,Only some of the time,Government should do more to solve problems.
131,608437f0b139060610c9f0c1,arm1_control,3.0,30.0,W,R,18.0,0.0,69.5,1,4830.25,3.401197381662155,6.0,5.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,9.0,3.0,0.0,50.0,6.0,6.0,3.25,3.3333333333333335,3.625,4.0,5.7,3.25,4,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.
132,5d79375d794d900017671c07,arm3_existingssa,3.0,125.0,W,U,16.0,1.0,49.5,1.0,2450.25,4.828313737302302,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,6.0,3.0,3.0,3.0,6.0,6.0,0.0,75.0,4.0,8.0,2.9166666666666665,2.3333333333333335,3.5,5.0,4.8,4.25,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
133,5f36bde6d3369c0cadac39bf,arm4_interactive_training,3.0,90.0,W,E,,,,0,,4.499809670330265,9.0,1.0,2.0,3.0,6.0,7.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,8.0,0.0,75.0,6.0,8.0,3.0,2.6666666666666665,3.5,4.0,5.8,4.375,4,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
134,546e3778fdf99b2bc7ebcff6,arm4_interactive_training,2.0,30.0,W,R,12.0,1.0,69.5,1.0,4830.25,3.401197381662155,6.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,7.0,0.0,50.0,4.0,7.0,3.6666666666666665,4.333333333333333,3.875,3.6,,4.125,3,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
135,5c8198fcf29fd90001a2b9c9,arm1_control,2.0,60.0,W,U,14.0,1.0,59.5,1,3540.25,4.0943445622221,7.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,5.0,0.0,5.0,4.0,8.0,0.0,58.33333333333334,6.0,8.0,2.9166666666666665,1.6666666666666667,3.75,4.0,2.8,2.75,3,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
136,561d98e03d7fe8000b0f5e09,arm1_control,1.0,60.0,W,U,18.0,0.0,59.5,1.0,3540.25,4.0943445622221,8.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,0.0,4.0,7.0,5.0,0.0,66.66666666666666,4.0,,4.416666666666667,5.666666666666667,4.5,2.8,5.8,3.5,4,Very little,Frustrated,Only some of the time,
137,5e3f4c676d06fc1b240e6021,arm1_control,0.0,125.0,W,U,16.0,0.0,59.5,0.0,3540.25,4.828313737302302,8.0,1.0,3.0,2.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,9.0,0.0,66.66666666666666,4.0,6.0,3.0,2.6666666666666665,3.5,2.4,3.1,1.625,4,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.
138,600c167e28de48080e812884,arm2_written_techniques,3.0,60.0,W,U,16.0,0.0,49.5,0,2450.25,4.0943445622221,5.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,8.0,4.0,0.0,41.66666666666667,6.0,8.0,3.25,3.3333333333333335,3.625,4.0,4.9,2.625,5,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
139,60fe1a43857cc5f00d4a78ec,arm4_interactive_training,3.0,70.0,W,E,16.0,0.0,39.5,1,1560.25,4.248495242049359,10.0,1.0,1.0,4.0,6.0,7.0,1.0,2.0,5.0,5.0,3.0,4.0,5.0,7.0,0.0,83.33333333333334,6.0,10.0,4.333333333333333,6.0,4.25,4.0,5.2,4.25,6,Some,Frustrated,Most of the time,Government should do more to solve problems.
140,55f5946a32af74001017047b,arm2_written_techniques,3.0,60.0,W,R,16.0,0.0,59.5,0.0,3540.25,4.0943445622221,11.0,1.0,0.0,5.0,6.0,7.0,2.0,2.0,6.0,5.0,3.0,4.0,6.0,6.0,0.0,91.66666666666666,4.0,8.0,1.9166666666666667,1.3333333333333333,2.375,4.0,4.8,3.25,5,Some,Angry,Only some of the time,Government should do more to solve problems.
141,60a51f35a0db48f89d6f3a72,arm4_interactive_training,3.0,70.0,W,E,18.0,0.0,59.5,0,3540.25,4.248495242049359,12.0,0.0,0.0,5.0,7.0,8.0,2.0,2.0,6.0,6.0,3.0,5.0,5.0,7.0,0.0,100.0,6.0,9.0,3.8333333333333335,4.333333333333333,4.125,3.8,6.0,5.25,6,Some,Frustrated,Only some of the time,Government should do more to solve problems.
142,5ad38729dfe710000183c244,arm2_written_techniques,3.0,30.0,"African American or African (Non-Hispanic),Native American, Native Hawaiian or Pacific Islander",U,14.0,0.0,39.5,1,1560.25,3.401197381662155,6.0,6.0,0.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,11.0,1.0,0.0,50.0,6.0,6.0,3.4166666666666665,2.6666666666666665,4.125,3.6,3.2,2.5,4,None at all,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.
143,5d16badb7b0154001a282fdb,arm3_existingssa,2.0,30.0,B,U,13.0,0.0,69.5,1.0,4830.25,3.401197381662155,10.0,0.0,2.0,3.0,7.0,7.0,2.0,1.0,6.0,4.0,3.0,4.0,3.0,9.0,0.0,83.33333333333334,4.0,11.0,2.5833333333333335,2.0,3.125,3.8,5.7,3.125,3,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.
144,604dff87be5115f1266d3963,arm3_existingssa,3.0,30.0,W,R,18.0,1.0,59.5,0,3540.25,3.401197381662155,6.0,1.0,1.0,2.0,4.0,6.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0,50.0,6.0,11.0,3.0833333333333335,3.3333333333333335,3.375,3.8,6.3,4.75,6,Some,Basically content,Most of the time,Government should do more to solve problems.
145,5ebc74759921f30c68adcc7a,arm4_interactive_training,0.0,175.0,W,E,18.0,1.0,49.5,0,2450.25,5.164785973923514,6.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,7.0,5.0,0.0,50.0,6.0,10.0,3.1666666666666665,2.6666666666666665,3.75,2.0,4.4,2.875,5,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
146,5e842a0eb85d4718ea8a6256,arm3_existingssa,1.0,30.0,W,R,13.0,1.0,59.5,0.0,3540.25,3.401197381662155,9.0,2.0,1.0,4.0,5.0,6.0,2.0,1.0,3.0,6.0,1.0,5.0,6.0,6.0,0.0,75.0,4.0,11.0,3.4166666666666665,4.0,3.625,2.8,3.6,3.875,4,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.
147,5e6bdd2a3ea572199bb7f6b6,arm4_interactive_training,3.0,70.0,W,U,16.0,0.0,59.5,1.0,3540.25,4.248495242049359,9.0,3.0,0.0,5.0,4.0,6.0,1.0,2.0,3.0,6.0,1.0,5.0,8.0,4.0,0.0,75.0,4.0,9.0,2.25,2.0,2.625,4.0,6.5,3.625,5,Some,Frustrated,Only some of the time,Government should do more to solve problems.
148,5806ceacf0740c00017892c8,arm3_existingssa,0.0,10.0,W,R,18.0,0.0,69.5,1,4830.25,2.302585092994046,8.0,1.0,3.0,2.0,6.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,9.0,0.0,66.66666666666666,6.0,10.0,2.4166666666666665,2.3333333333333335,2.75,2.2,5.4,2.875,3,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.
