StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,PID,SuscPersuasion_1,SuscPersuasion_2,SuscPersuasion_3,SuscPersuasion_4,SuscPersuasion_5,SuscPersuasion_6,SuscPersuasion_7,SuscPersuasion_8,SuscPersuasion_9,SuscPersuasion_10,SuscPersuasion_11,SuscPersuasion_12,GenTrust_1,GenTrust_2,GenTrust_3,GenTrust_4,GenTrust_5,GenTrust_6,GovtConf1_Future,GovtConf2_Feel,GovtConf3_Trust,GovtConf4_Views,TrustInSSA_1,TrustInSSA_2,TrustInSSA_3,TrustInSSA_4,TrustInSSA_5,TrustInSSA_6,TrustInSSA_7,TrustInSSA_8,TrustInSSA_9,TrustInSSA_10,TrustInInternet_1,TrustInInternet_2,TrustInInternet_3,TrustInInternet_4,TrustInInternet_5,TrustInInternet_6,TrustInInternet_7,TrustInInternet_8,OnlineShopping,HonestyCheck,PROLIFIC_PID,UserAgent
3/3/2022 16:31,3/3/2022 16:34,IP Address,100,190,TRUE,3/3/2022 16:34,R_31TQnWBIHP7uslI,,,,,anonymous,EN,Yes,,,,,5c5dba4ed86a7f000191e5d5,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,"Yes, use the responses.",5c5dba4ed86a7f000191e5d5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:28,3/3/2022 16:34,IP Address,100,343,TRUE,3/3/2022 16:34,R_1oF7MTwTKDByzVy,,,,,anonymous,EN,Yes,,,,,60f838095603e27ca51820a7,Disagree,Slightly Agree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Disagree,Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Once a week,"Yes, use the responses.",60f838095603e27ca51820a7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:97.0) Gecko/20100101 Firefox/97.0
3/3/2022 16:29,3/3/2022 16:35,IP Address,100,331,TRUE,3/3/2022 16:35,R_2fa4nCVIvmMURs0,,,,,anonymous,EN,Yes,,,,,60641f06b9c8e77f4605064a,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Disagree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a week,"Yes, use the responses.",60641f06b9c8e77f4605064a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36"
3/3/2022 16:31,3/3/2022 16:35,IP Address,100,232,TRUE,3/3/2022 16:35,R_1Fmr3S9QuZ5joCZ,,,,,anonymous,EN,Yes,,,,,5cb882d33f0af9000159e00f,Strongly Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Once a week,"Yes, use the responses.",5cb882d33f0af9000159e00f,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
3/3/2022 16:31,3/3/2022 16:35,IP Address,100,234,TRUE,3/3/2022 16:35,R_3PBLhuLqCDmG4AP,,,,,anonymous,EN,Yes,,,,,5e9c8deb90dd470441c7f98e,Strongly Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,,,,,,,None at all,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,,Strongly Disagree,,,,Strongly Disagree,,,,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Few times a week/Daily,"Yes, use the responses.",5e9c8deb90dd470441c7f98e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:31,3/3/2022 16:35,IP Address,100,243,TRUE,3/3/2022 16:35,R_6ogFl1UjIsUIetj,,,,,anonymous,EN,Yes,,,,,5de2b1568f5cd52ecc1b14b8,Slightly Disagree,Slightly Agree,Disagree,Agree,Slightly Agree,Disagree,Slightly Agree,Disagree,Agree,Strongly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Few times a week/Daily,"Yes, use the responses.",5de2b1568f5cd52ecc1b14b8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:28,3/3/2022 16:35,IP Address,100,415,TRUE,3/3/2022 16:35,R_1gTkGHfkXVBH0UE,,,,,anonymous,EN,Yes,,,,,606cba49bb285f26a3afee25,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Disagree,,,,,,,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Once a week,"Yes, use the responses.",606cba49bb285f26a3afee25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:32,3/3/2022 16:35,IP Address,100,185,TRUE,3/3/2022 16:35,R_3KuoxvtqJL9rJSB,,,,,anonymous,EN,Yes,,,,,5d63179aa3b94d0001da4bb6,Disagree,Agree,Strongly Disagree,Agree,Slightly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Few times a year,"Yes, use the responses.",5d63179aa3b94d0001da4bb6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:31,3/3/2022 16:35,IP Address,100,230,TRUE,3/3/2022 16:35,R_27svg3Gahc174Vb,,,,,anonymous,EN,Yes,,,,,5e4a0a67110b3747ea173d60,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Few times a week/Daily,"Yes, use the responses.",5e4a0a67110b3747ea173d60,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:30,3/3/2022 16:35,IP Address,100,297,TRUE,3/3/2022 16:35,R_32VXd370PF6EaDv,,,,,anonymous,EN,Yes,,,,,57d435c8ca054400014bac35,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Slightly Agree,Strongly Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Once a month,"Yes, use the responses.",57d435c8ca054400014bac35,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/78.0
3/3/2022 16:32,3/3/2022 16:35,IP Address,100,185,TRUE,3/3/2022 16:35,R_2TmHb7Lb3lElu0S,,,,,anonymous,EN,Yes,,,,,5a94c0b7b5e2110001c6891e,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Once a week,"Yes, use the responses.",5a94c0b7b5e2110001c6891e,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/3/2022 16:31,3/3/2022 16:36,IP Address,100,289,TRUE,3/3/2022 16:36,R_2bIbuzc7ufDDeVQ,,,,,anonymous,EN,Yes,,,,,5dfe8e7bdc8535b21b18ea2f,Strongly Disagree,Slightly Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Strongly Agree,Slightly Disagree,Strongly Disagree,Agree,Strongly Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Once a month,"Yes, use the responses.",5dfe8e7bdc8535b21b18ea2f,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/3/2022 16:31,3/3/2022 16:36,IP Address,100,278,TRUE,3/3/2022 16:36,R_2EmdLhi5ThEcZdn,,,,,anonymous,EN,Yes,,,,,5e1f8fbfb202032c463f3e06,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Strongly Disagree,Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Few times a year,"Yes, use the responses.",5e1f8fbfb202032c463f3e06,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/3/2022 16:29,3/3/2022 16:36,IP Address,100,392,TRUE,3/3/2022 16:36,R_2txlceBFqlNXslx,,,,,anonymous,EN,Yes,,,,,6102e4f5caf1aed4d071c696,Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Disagree,,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,,,,,,,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Disagree,Once a month,"Yes, use the responses.",6102e4f5caf1aed4d071c696,"Mozilla/5.0 (X11; CrOS x86_64 14150.87.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.124 Safari/537.36"
3/3/2022 16:30,3/3/2022 16:36,IP Address,100,320,TRUE,3/3/2022 16:36,R_1cTBIhhsczU0KgR,,,,,anonymous,EN,Yes,,,,,60833ce5197d68cff9df1b83,Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Neutral,Neutral,Agree,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Once a week,"Yes, use the responses.",60833ce5197d68cff9df1b83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:32,3/3/2022 16:36,IP Address,100,266,TRUE,3/3/2022 16:36,R_eKwwRGP7d8y8RwZ,,,,,anonymous,EN,Yes,,,,,5e0571b7e297d5fa932cf415,Disagree,Slightly Disagree,Agree,Disagree,Slightly Agree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Agree,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Once a week,"Yes, use the responses.",5e0571b7e297d5fa932cf415,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:31,3/3/2022 16:36,IP Address,100,329,TRUE,3/3/2022 16:36,R_3G8MOB4oRXWqN5y,,,,,anonymous,EN,Yes,,,,,5dd61a909ca8a35c14d8d610,Slightly Agree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Few times a week/Daily,"Yes, use the responses.",5dd61a909ca8a35c14d8d610,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:34,3/3/2022 16:36,IP Address,100,161,TRUE,3/3/2022 16:36,R_1l6H6HYeD54aBha,,,,,anonymous,EN,Yes,,,,,571cea664ca277001153c045,Strongly Disagree,Disagree,Strongly Disagree,Slightly Agree,Agree,Strongly Disagree,Slightly Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Few times a week/Daily,"Yes, use the responses.",571cea664ca277001153c045,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:32,3/3/2022 16:37,IP Address,100,313,TRUE,3/3/2022 16:37,R_UDYHoSXqEaqcJMt,,,,,anonymous,EN,Yes,,,,,601dc4afec317f1e601e72c0,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Agree,Disagree,Neutral,Disagree,Neutral,Neutral,Disagree,Neutral,Some,Basically content,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Once a week,"Yes, use the responses.",601dc4afec317f1e601e72c0,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/3/2022 16:32,3/3/2022 16:37,IP Address,100,314,TRUE,3/3/2022 16:37,R_3p0giZFr781ruLL,,,,,anonymous,EN,Yes,,,,,60eb1a7c95641da67ae7d611,Disagree,Agree,Strongly Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Strongly Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Neutral,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Neither Agree nor Disagree,Once a week,"Yes, use the responses.",60eb1a7c95641da67ae7d611,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
3/3/2022 16:33,3/3/2022 16:37,IP Address,100,260,TRUE,3/3/2022 16:37,R_3JI7cttDWbJPin1,,,,,anonymous,EN,Yes,,,,,5f402eb4fbd8df145068b805,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Some,Basically content,Only some of the time,Government should do more to solve problems.,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Few times a week/Daily,"Yes, use the responses.",5f402eb4fbd8df145068b805,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
3/3/2022 16:30,3/3/2022 16:38,IP Address,100,446,TRUE,3/3/2022 16:38,R_3EFr1x5BbYkmf7H,,,,,anonymous,EN,Yes,,,,,5d6376ec7e447f001c971315,Neither Agree nor Disagree,Slightly Agree,Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Once a month,"Yes, use the responses.",5d6376ec7e447f001c971315,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0
3/3/2022 16:33,3/3/2022 16:38,IP Address,100,301,TRUE,3/3/2022 16:38,R_2CPzS8b8MBCFOfz,,,,,anonymous,EN,Yes,,,,,5d321a7348bf98001646aeb2,Disagree,Agree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Neutral,Neutral,Agree,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a month,"Yes, use the responses.",5d321a7348bf98001646aeb2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36"
3/3/2022 16:34,3/3/2022 16:38,IP Address,100,232,TRUE,3/3/2022 16:38,R_1H0sOFBVrF6oR9a,,,,,anonymous,EN,Yes,,,,,57dd766bbcd7150001ded5de,Slightly Agree,Agree,Disagree,Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Few times a week/Daily,"Yes, use the responses.",57dd766bbcd7150001ded5de,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.62"
3/3/2022 16:35,3/3/2022 16:38,IP Address,100,151,TRUE,3/3/2022 16:38,R_3stQqTawUcXMfML,,,,,anonymous,EN,Yes,,,,,5b68d45687af3100015849a9,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Some,Angry,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Few times a week/Daily,"Yes, use the responses.",5b68d45687af3100015849a9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
