StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/9/2022 14:29,7/9/2022 14:32,IP Address,100,168,TRUE,7/9/2022 14:32,R_AGROmS42lKuWoiR,,,,,anonymous,EN,,Yes,,Firefox,102,Macintosh,1280x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Agree,Agree,Disagree,Slightly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Slightly Agree,Once a month,,arm1_control,60db6c099c34abc715a1803e,60db6c099c34abc715a1803e
7/9/2022 14:25,7/9/2022 14:32,IP Address,100,445,TRUE,7/9/2022 14:32,R_2tDaSUyx1VfO8M4,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1088x612,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Disagree,Agree,Slightly Disagree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Once a week,,arm2_generalinfo,60d6befca58e40d0c63bba9f,60d6befca58e40d0c63bba9f
7/9/2022 14:32,7/9/2022 14:33,IP Address,100,83,TRUE,7/9/2022 14:33,R_z0UR45p95lh4dhv,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,A few times a year,,arm1_control,5f57e24c2d12803120464bf9,5f57e24c2d12803120464bf9
7/9/2022 14:29,7/9/2022 14:33,IP Address,100,244,TRUE,7/9/2022 14:33,R_3fOY4euXPqttsXG,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Agree,Disagree,Disagree,Slightly Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Once a month,,arm2_generalinfo,5623f187ed6e5a0011c81083,5623f187ed6e5a0011c81083
7/9/2022 14:30,7/9/2022 14:33,IP Address,100,227,TRUE,7/9/2022 14:33,R_3ptoDdkZ2YBx0RS,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm3_tips,5d8a64630ffb9c001746ca2c,5d8a64630ffb9c001746ca2c
7/9/2022 14:30,7/9/2022 14:34,IP Address,100,224,TRUE,7/9/2022 14:34,R_2ASBcGC1T0Prcas,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Agree,Slightly Agree,Agree,Disagree,Disagree,Slightly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a week / Daily,,arm4_interactive,628e59c5569a529119c936b4,628e59c5569a529119c936b4
7/9/2022 14:29,7/9/2022 14:34,IP Address,100,301,TRUE,7/9/2022 14:34,R_Wpv2KtJNu8ttCVP,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Disagree,A few times a year,,arm3_tips,59658491b9153e0001617465,59658491b9153e0001617465
7/9/2022 14:29,7/9/2022 14:34,IP Address,100,307,TRUE,7/9/2022 14:34,R_2Wwg1nKMfotm5NH,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,1280x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Agree,Slightly Disagree,Slightly Agree,Agree,Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,A few times a week / Daily,,arm2_generalinfo,622a0f2be91824860f198a21,622a0f2be91824860f198a21
7/9/2022 14:33,7/9/2022 14:35,IP Address,100,141,TRUE,7/9/2022 14:35,R_0OKoDWqHWtYkkI9,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Once a week,,arm1_control,615df4a8253f3bfee4097f9e,615df4a8253f3bfee4097f9e
7/9/2022 14:32,7/9/2022 14:35,IP Address,100,193,TRUE,7/9/2022 14:35,R_1CvVMUrVJizrnuy,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Once a week,,arm1_control,5f46d1cd3a1ae90a1c8b199b,5f46d1cd3a1ae90a1c8b199b
7/9/2022 14:32,7/9/2022 14:35,IP Address,100,190,TRUE,7/9/2022 14:35,R_1putzqF81dP7Kls,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm2_generalinfo,614f324e8b434b2a9c0c93c1,614f324e8b434b2a9c0c93c1
7/9/2022 14:29,7/9/2022 14:36,IP Address,100,391,TRUE,7/9/2022 14:36,R_21cbXcIsE55gvkL,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Agree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Once a month,,arm3_tips,5c9fe7385aeef10017150a93,5c9fe7385aeef10017150a93
7/9/2022 14:29,7/9/2022 14:37,IP Address,100,423,TRUE,7/9/2022 14:37,R_3RyZGWNKMNkSSwv,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Windows NT 10.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm3_tips,60de50896b0ce86b84a2ee24,60de50896b0ce86b84a2ee24
7/9/2022 14:35,7/9/2022 14:38,IP Address,100,144,TRUE,7/9/2022 14:38,R_3j1KJzimI2vulbe,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Disagree,Slightly Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,5e4efd2f00f6070a930f3499,5e4efd2f00f6070a930f3499
7/9/2022 14:34,7/9/2022 14:38,IP Address,100,238,TRUE,7/9/2022 14:38,R_2vjj8tCRZi4l1sW,,,,,anonymous,EN,,Yes,,Firefox,102,Macintosh,1440x900,None at all,Angry,Never,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Once a week,,arm4_interactive,60fce0e83002bd32a1a4cfa3,60fce0e83002bd32a1a4cfa3
7/9/2022 14:34,7/9/2022 14:38,IP Address,100,270,TRUE,7/9/2022 14:38,R_3KVXXMrfNdIsMuz,,,,,anonymous,EN,,Yes,,Safari iPhone,14,iPhone,414x896,Very little,Frustrated,Never,Government should do more to solve problems.,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Disagree,Disagree,Once a month,,arm2_generalinfo,615e188050d6e85c80642549,615e188050d6e85c80642549
7/9/2022 14:35,7/9/2022 14:39,IP Address,100,192,TRUE,7/9/2022 14:39,R_3hlKW3qFeRxJ1bu,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,A few times a week / Daily,,arm2_generalinfo,5d498ea0faa15b001acd4a5d,5d498ea0faa15b001acd4a5d
7/9/2022 14:37,7/9/2022 14:39,IP Address,100,131,TRUE,7/9/2022 14:39,R_1jB3AceJAnLgkAU,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1920x1080,None at all,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm3_tips,5dd5e3abdba6345a8640ec03,5dd5e3abdba6345a8640ec03
7/9/2022 14:37,7/9/2022 14:39,IP Address,100,165,TRUE,7/9/2022 14:39,R_25WWpQ2UuAQnLoj,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1200,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Strongly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,A few times a week / Daily,,arm1_control,5c128848c8651700019f488d,5c128848c8651700019f488d
7/9/2022 14:31,7/9/2022 14:40,IP Address,100,498,TRUE,7/9/2022 14:40,R_RffdBsc6v54Ue2J,,,,,anonymous,EN,,Yes,,Chrome,101.0.4951.67,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Once a month,,arm3_tips,60a2c25b9ee91ba606a45f5d,60a2c25b9ee91ba606a45f5d
7/9/2022 14:37,7/9/2022 14:41,IP Address,100,217,TRUE,7/9/2022 14:41,R_3lX0yRdGrSxEsa7,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,360x800,Some,Basically content,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm3_tips,5f4b395013fe2f6ffcd95151,5f4b395013fe2f6ffcd95151
7/9/2022 14:32,7/9/2022 14:41,IP Address,100,569,TRUE,7/9/2022 14:41,R_27feGvwKT5OSjK6,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,None at all,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Slightly Disagree,Once a month,,arm2_generalinfo,6127df52d897b4da6d8ddda8,6127df52d897b4da6d8ddda8
7/9/2022 14:37,7/9/2022 14:42,IP Address,100,274,TRUE,7/9/2022 14:42,R_3p8VtU61SUFlJ6D,,,,,anonymous,EN,,Yes,,Chrome,101.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a week,,arm4_interactive,60c2670ee246bb9e550f9088,60c2670ee246bb9e550f9088
7/9/2022 14:39,7/9/2022 14:42,IP Address,100,200,TRUE,7/9/2022 14:42,R_3Gjkniq1lJzQe6l,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,None at all,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Disagree,Once a month,,arm2_generalinfo,5c8d7f4ca5092100014b00a4,5c8d7f4ca5092100014b00a4
7/9/2022 14:37,7/9/2022 14:42,IP Address,100,274,TRUE,7/9/2022 14:42,R_3PXjvWn9izuerf0,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.49,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,A few times a year,,arm1_control,5c239f96da51990001e21d97,5c239f96da51990001e21d97
7/9/2022 14:30,7/9/2022 14:42,IP Address,100,732,TRUE,7/9/2022 14:42,R_1QygkjWk8C608N5,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Never,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,,Slightly Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm4_interactive,6279abdffeae40f8186d04ab,6279abdffeae40f8186d04ab
7/9/2022 14:39,7/9/2022 14:42,IP Address,100,156,TRUE,7/9/2022 14:42,R_3nqOXlT3XPxtg6V,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,Some,Frustrated,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm1_control,60255901704fd208ecdcf32b,60255901704fd208ecdcf32b
7/9/2022 14:34,7/9/2022 14:42,IP Address,100,470,TRUE,7/9/2022 14:42,R_1CHZFEZSBOFKZtC,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,2560x1440,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Disagree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,602aaba2c2eb7c106100e516,602aaba2c2eb7c106100e516
7/9/2022 14:40,7/9/2022 14:42,IP Address,100,108,TRUE,7/9/2022 14:42,R_1FkteWk6Qlszadz,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,5bda54fbfdc9a9000172ae45,5bda54fbfdc9a9000172ae45
7/9/2022 14:40,7/9/2022 14:43,IP Address,100,181,TRUE,7/9/2022 14:43,R_2fe0VIIlisE0KT4,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Once a week,,arm4_interactive,610817e5cb857f0878a6a4e2,610817e5cb857f0878a6a4e2
7/9/2022 14:41,7/9/2022 14:43,IP Address,100,97,TRUE,7/9/2022 14:43,R_2VJjo4rtdyep9la,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Once a month,,arm4_interactive,60e9f87217d55e86d5acd46a,60e9f87217d55e86d5acd46a
7/9/2022 14:39,7/9/2022 14:43,IP Address,100,212,TRUE,7/9/2022 14:43,R_1kZVgK0HXBVIDVu,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm1_control,60fef4f0e296f6e528f45a51,60fef4f0e296f6e528f45a51
7/9/2022 14:40,7/9/2022 14:43,IP Address,100,207,TRUE,7/9/2022 14:43,R_POIy1gdRt7cCcbT,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,A few times a year,,arm3_tips,5c5676fd9fcbc40001dc603b,5c5676fd9fcbc40001dc603b
7/9/2022 14:40,7/9/2022 14:43,IP Address,100,173,TRUE,7/9/2022 14:43,R_5goDNoSttN7TTdD,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Once a week,,arm1_control,6100bb2660955ead768c8fcf,6100bb2660955ead768c8fcf
7/9/2022 14:39,7/9/2022 14:43,IP Address,100,251,TRUE,7/9/2022 14:43,R_31TXIcFImoN3oLT,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Strongly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Once a year,,arm4_interactive,5d93bb61ff8ff0001928ef24,5d93bb61ff8ff0001928ef24
7/9/2022 14:40,7/9/2022 14:44,IP Address,100,220,TRUE,7/9/2022 14:44,R_1fjbimIqcwDbaOC,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Once a week,,arm2_generalinfo,5ca60cd95a6f9a0015b2d034,5ca60cd95a6f9a0015b2d034
7/9/2022 14:39,7/9/2022 14:44,IP Address,100,259,TRUE,7/9/2022 14:44,R_3sndURltJ9kNZN5,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,428x926,Very little,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm2_generalinfo,61005a18f5d475edcc803430,61005a18f5d475edcc803430
