,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB
2754,2022-08-03 07:57:00,8/3/2022 8:01,IP Address,91,227,False,8/4/2022 8:01,R_210zCpKr9LQnwjB,,,,,anonymous,EN,Yes,,,Edge,103.0.1264.77,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,A few times a year,B230960,arm3_tips,,B230960,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,2,,,,Incomplete: Third Survey,False,,7,True
2724,2022-08-03 07:57:00,8/3/2022 8:51,IP Address,100,3233,True,8/3/2022 8:51,R_1JJZGI6kvXaK8Il,,,,,anonymous,EN,Yes,,,Safari,15.5,Macintosh,810x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,B352050,arm4_interactive,,B352050,3,1,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,8/3/2022 8:59,8/3/2022 9:02,IP Address,100.0,168.0,True,8/3/2022 9:02,R_Zh5ff7iJ88o4f5L,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,66.0,Female,True,Scam,,,Real,Click,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,,True,False,8/3/2022 9:12,8/3/2022 9:14,IP Address,100.0,144.0,True,8/3/2022 9:14,R_2tJc2mMwWpR0Xt5,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,No,Some of the time,Often,Often,"Yes, use the responses.",True,1,True,4,4.0,4.0,0.0,Keep,False,False,7,True
2716,2022-08-03 07:58:00,8/3/2022 8:03,IP Address,100,318,True,8/3/2022 8:03,R_1lsqTxgU3OIxUQN,,,,,anonymous,EN,Yes,,,Safari iPhone,15.5,iPhone,390x844,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Disagree,A few times a week / Daily,B971452,arm1_control,,B971452,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 8:03,8/3/2022 8:05,IP Address,100.0,96.0,True,8/3/2022 8:05,R_2yj4OXhawrgv7E9,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",Hispanic,Graduate or professional degree,39.0,Female,True,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,,,,True,False,8/3/2022 8:08,8/3/2022 8:10,IP Address,100.0,119.0,True,8/3/2022 8:10,R_1OCT3eycQr5ys8R,,,,,anonymous,EN,Someone claiming to be from the Social Security Administration (but wasn't),Yes,1500,Yes,No,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",True,1,True,3,3.0,3.0,0.0,Keep,False,False,7,True
2717,2022-08-03 07:58:00,8/3/2022 8:16,IP Address,100,1084,True,8/3/2022 8:16,R_2bUjOFyap0lHgBV,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Windows NT 10.0,1208x680,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Disagree,A few times a week / Daily,B218658,arm4_interactive,,B218658,2,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,Scam,,Details,Scam,,Details,True,True,8/3/2022 8:22,8/3/2022 8:23,IP Address,100.0,68.0,True,8/3/2022 8:23,R_10TRYiM8G89iSic,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,69.0,Female,True,Scam,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,,Scam,,Details,Real,,,Scam,,,Scam,,,True,True,8/3/2022 8:26,8/3/2022 8:29,IP Address,100.0,133.0,True,8/3/2022 8:29,R_3m2xCb24A797SEa,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Other",Yes,"$4,000 ",Yes,Not Sure,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,2.0,3.0,0.0,Keep,False,False,7,True
2718,2022-08-03 08:07:00,8/3/2022 8:16,IP Address,100,535,True,8/3/2022 8:16,R_SNQMlsmhvOWZq1z,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 12,360x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Agree,Strongly Disagree,Slightly Disagree,Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,A few times a year,B364679,arm2_generalinfo,,B364679,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 8:16,8/3/2022 8:18,IP Address,100.0,108.0,True,8/3/2022 8:18,R_UJVzLgum8hylzDH,,,,,anonymous,EN,"Disabled, not able to work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,67.0,Female,True,Both,,,Real,,Details,Real,,,Real,,,Scam,Click,Details,Scam,,,Scam,,Details,Scam,,,Real,,,Scam,,,True,True,8/3/2022 8:34,8/3/2022 8:38,IP Address,100.0,207.0,True,8/3/2022 8:38,R_1IooZPqSgDit83q,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",Yes,300,Not Sure,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,3.0,4.0,0.0,Keep,False,False,7,True
2719,2022-08-03 08:07:00,8/3/2022 8:16,IP Address,100,535,True,8/3/2022 8:16,R_SNQMlsmhvOWZq1z,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 12,360x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Agree,Strongly Disagree,Slightly Disagree,Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,A few times a year,B364679,arm2_generalinfo,,B364679,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 8:29,8/3/2022 8:30,Spam,100.0,38.0,True,8/3/2022 8:30,R_3NZZBdkk8OsHeQi,,,,,anonymous,EN,"Disabled, not able to work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,67.0,Female,True,Both,,,Real,,Details,Real,,,Real,,,Scam,Click,Details,Scam,,,Scam,,Details,Scam,,,Real,,,Scam,,,True,True,8/3/2022 8:34,8/3/2022 8:38,IP Address,100.0,207.0,True,8/3/2022 8:38,R_1IooZPqSgDit83q,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",Yes,300,Not Sure,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,0.0,4.0,0.0,Dup PID within current Version,False,True,7,True
2756,2022-08-03 08:16:00,8/3/2022 8:17,IP Address,23,12,False,8/4/2022 8:17,R_2OHKVp1pXaw8W7z,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B404870,notSet,,B404870,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,7,True
2721,2022-08-03 08:22:00,8/3/2022 8:29,IP Address,100,418,True,8/3/2022 8:29,R_1FJQifRzp9tEoeL,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 12,360x800,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a year,B364679,arm1_control,,B364679,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 8:16,8/3/2022 8:18,IP Address,100.0,108.0,True,8/3/2022 8:18,R_UJVzLgum8hylzDH,,,,,anonymous,EN,"Disabled, not able to work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,67.0,Female,True,Both,,,Real,,Details,Real,,,Real,,,Scam,Click,Details,Scam,,,Scam,,Details,Scam,,,Real,,,Scam,,,True,True,8/3/2022 8:34,8/3/2022 8:38,IP Address,100.0,207.0,True,8/3/2022 8:38,R_1IooZPqSgDit83q,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",Yes,300,Not Sure,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,3.0,4.0,0.0,Dup PID within current Version,False,True,7,True
2722,2022-08-03 08:22:00,8/3/2022 8:29,IP Address,100,418,True,8/3/2022 8:29,R_1FJQifRzp9tEoeL,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 12,360x800,Some,Basically content,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a year,B364679,arm1_control,,B364679,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 8:29,8/3/2022 8:30,Spam,100.0,38.0,True,8/3/2022 8:30,R_3NZZBdkk8OsHeQi,,,,,anonymous,EN,"Disabled, not able to work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,67.0,Female,True,Both,,,Real,,Details,Real,,,Real,,,Scam,Click,Details,Scam,,,Scam,,Details,Scam,,,Real,,,Scam,,,True,True,8/3/2022 8:34,8/3/2022 8:38,IP Address,100.0,207.0,True,8/3/2022 8:38,R_1IooZPqSgDit83q,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",Yes,300,Not Sure,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,0.0,4.0,0.0,Dup PID within current Version,False,True,7,True
2720,2022-08-03 08:27:00,8/3/2022 8:29,IP Address,100,83,True,8/3/2022 8:29,R_3ksHsSNYbwcBWIh,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B579142,notSet,,B579142,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,No to Consent: First Survey,False,,7,True
2757,2022-08-03 08:37:00,8/3/2022 8:38,IP Address,23,59,False,8/4/2022 8:38,R_2uOrRkN8zlxqDgK,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B793895,notSet,,B793895,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,Incomplete: First Survey,False,,7,True
2723,2022-08-03 08:46:00,8/3/2022 8:50,IP Address,100,252,True,8/3/2022 8:50,R_3G32El0PDMS4WUP,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 10,412x846,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,B805185,arm3_tips,,B805185,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 8:50,8/3/2022 8:51,IP Address,100.0,84.0,True,8/3/2022 8:51,R_3qwJCbXfdB6ZAGp,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",42.0,Female,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,2,3.0,,,Incomplete: Third Survey,False,,7,True
2725,2022-08-03 08:51:00,8/3/2022 8:52,IP Address,100,61,True,8/3/2022 8:52,R_25ZhnM4JMFY8jT3,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B439161,notSet,,B439161,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,No to Consent: First Survey,False,,7,True
2726,2022-08-03 09:15:00,8/3/2022 9:20,IP Address,100,288,True,8/3/2022 9:20,R_3NRumtnoq6FafDG,,,,,anonymous,EN,Yes,,,Safari iPhone,15.5,iPhone,375x667,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,B727559,arm3_tips,,B727559,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 9:20,8/3/2022 9:21,IP Address,100.0,59.0,True,8/3/2022 9:21,R_12R4FSneLiuOYXp,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more","Native American, Native Hawaiian or Pacific Islander",Associate degree,46.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,,,,True,False,8/3/2022 9:24,8/3/2022 9:27,IP Address,100.0,200.0,True,8/3/2022 9:27,R_3r3ftJnCr6R6EPx,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Other",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,2,2.0,4.0,0.0,Keep,False,False,7,True
2727,2022-08-03 09:20:00,8/3/2022 9:21,IP Address,100,65,True,8/3/2022 9:21,R_yZOFNZRTg3CiotH,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B198111,notSet,,B198111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,0,,,,No to Consent: First Survey,False,,7,True
2729,2022-08-03 09:24:00,8/3/2022 9:31,IP Address,100,394,True,8/3/2022 9:31,R_2azZxsVmDtkayAN,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 11,360x800,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Once a month,B174292,arm4_interactive,,B174292,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True,3,,,,Incomplete: Third Survey,False,,7,True
2728,2022-08-03 09:26:00,8/3/2022 9:29,IP Address,100,150,True,8/3/2022 9:29,R_UA3CoOyq9bJmJjP,,,,,anonymous,EN,Yes,,,Safari iPhone,15.6,iPhone,390x844,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,A few times a year,B887720,arm1_control,,B887720,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 9:29,8/3/2022 9:29,IP Address,100.0,35.0,True,8/3/2022 9:29,R_UtMJWRbIlTv2Df3,,,,,anonymous,EN,Retired,"$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,70.0,Female,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Real,,,,,,True,False,8/3/2022 9:31,8/3/2022 9:32,IP Address,100.0,56.0,True,8/3/2022 9:32,R_1gSxPsV9Y1mI5We,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,1,0.0,0.0,0.0,Keep,False,False,7,True
2730,2022-08-03 09:42:00,8/3/2022 9:50,IP Address,100,434,True,8/3/2022 9:50,R_p3D0AtlbTfRFcNb,,,,,anonymous,EN,Yes,,,Safari iPhone,Unknown,iPhone,428x926,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a week / Daily,B731161,arm2_generalinfo,,B731161,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 9:50,8/3/2022 9:51,IP Address,100.0,77.0,True,8/3/2022 9:51,R_88uNe7wypG61RCx,,,,,anonymous,EN,Retired,"$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,61.0,Male,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Real,,,,,,True,False,8/3/2022 9:56,8/3/2022 9:58,IP Address,100.0,124.0,True,8/3/2022 9:58,R_3NPy5U0mFrT1LIk,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,3.0,3.0,0.0,Keep,False,False,7,True
2731,2022-08-03 09:56:00,8/3/2022 10:13,IP Address,100,1017,True,8/3/2022 10:13,R_bk20R1SItqyiYx3,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 10,412x892,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Once a month,B726451,arm3_tips,,B726451,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 10:13,8/3/2022 10:16,IP Address,100.0,156.0,True,8/3/2022 10:16,R_1H03T9XMg46C0Hh,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",I prefer not to say,Some college but no degree,59.0,Female,True,Real,,,Both,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Scam,,,Scam,,,Scam,,,True,True,8/3/2022 10:25,8/3/2022 10:29,IP Address,100.0,271.0,True,8/3/2022 10:29,R_07eGoWSb8i4l26J,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,4.0,4.0,0.0,Keep,False,False,7,True
2732,2022-08-03 10:07:00,8/3/2022 10:14,IP Address,100,413,True,8/3/2022 10:14,R_3pltUftBdGCfhAO,,,,,anonymous,EN,Yes,,,Chrome,103.0.0.0,Android 12,360x760,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,B251733,arm4_interactive,,B251733,2,1,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,Details,Scam,,,True,True,8/3/2022 10:19,8/3/2022 10:20,IP Address,100.0,74.0,True,8/3/2022 10:20,R_2R1TaAlB5njh9TR,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,61.0,Female,True,Scam,,,Real,,Details,Scam,,,Scam,,,Real,,Details,Scam,Click,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,8/3/2022 10:22,8/3/2022 10:23,IP Address,100.0,72.0,True,8/3/2022 10:23,R_3HZEPfandCE9G80,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,3,2.0,1.0,0.0,Keep,False,False,7,True
2733,2022-08-03 10:41:00,8/3/2022 10:42,IP Address,100,31,True,8/3/2022 10:42,R_2v20G0luilYmeka,,,,,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B67174,notSet,,B67174,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,8/3/2022 10:45,8/3/2022 10:46,IP Address,100.0,59.0,True,8/3/2022 10:46,R_3fvNA1RLDZoc0O5,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,67.0,Female,True,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,,,,True,False,8/3/2022 10:49,8/3/2022 10:51,IP Address,100.0,96.0,True,8/3/2022 10:51,R_sI3SlbSq06q03n3,,,,,anonymous,EN,"Someone selling fraudulent goods or services,Other",No,,Yes,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,0,2.0,2.0,0.0,No to Consent: First Survey,False,,6,True
