StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Lonely1,Lonely2,Lonely3,KeepResponse,PID
9/2/2022 17:37,9/2/2022 17:38,IP Address,100,32,TRUE,9/2/2022 17:38,R_25YF4dFAo28TOBY,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",62852880d0adbe3f66b92efc
9/2/2022 17:37,9/2/2022 17:38,IP Address,100,27,TRUE,9/2/2022 17:38,R_2BwIwoAHcqNkR7H,,,,,anonymous,EN,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",623a732198d2a11b21faccc9
9/2/2022 17:37,9/2/2022 17:38,IP Address,100,20,TRUE,9/2/2022 17:38,R_1ezp4J5dkrLED1h,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",611b1d3794ac948af7e57e7a
9/2/2022 17:38,9/2/2022 17:38,IP Address,100,21,TRUE,9/2/2022 17:38,R_3hasOOsz6HJJrTm,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f22bdb732432502a2615f3f
9/2/2022 17:37,9/2/2022 17:39,IP Address,100,154,TRUE,9/2/2022 17:39,R_0DFI7JrhXQ3BBlf,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",616b5241d8eb9504f10a5cb2
9/2/2022 17:41,9/2/2022 17:41,IP Address,100,29,TRUE,9/2/2022 17:41,R_1DtKOPPw43ReWyn,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f51529b15e36638fe535eae
9/2/2022 17:40,9/2/2022 17:41,IP Address,100,56,TRUE,9/2/2022 17:41,R_31cs3eBi4Xc4eVY,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d3102894f751200016161c0
9/2/2022 17:41,9/2/2022 17:42,IP Address,100,19,TRUE,9/2/2022 17:42,R_3iriBjegCoUB0wj,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",610acf76d33d448b391eb588
9/2/2022 17:42,9/2/2022 17:43,IP Address,100,20,TRUE,9/2/2022 17:43,R_5jXFFRaCytd1Pxf,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60fe3f623a905f955c654cb5
9/2/2022 17:43,9/2/2022 17:43,IP Address,100,37,TRUE,9/2/2022 17:43,R_82srzc879n7LpOF,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62d44d484a28cd313e2c3ba4
9/2/2022 17:44,9/2/2022 17:44,IP Address,100,22,TRUE,9/2/2022 17:44,R_vwBsPYrzMdjQ1kR,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5e272514595217946ddd3ad3
9/2/2022 17:44,9/2/2022 17:45,IP Address,100,42,TRUE,9/2/2022 17:45,R_78aQRVy3b4gJdkt,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",612136cb9baf34e320a3ce97
9/2/2022 17:45,9/2/2022 17:46,IP Address,100,37,TRUE,9/2/2022 17:46,R_1MRqqJUJR4xSkwR,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",6047ff03cb24e712c17514b7
9/2/2022 17:46,9/2/2022 17:46,IP Address,100,24,TRUE,9/2/2022 17:46,R_1hXX700NlELt1nY,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",62b0560cd5ce4b0cc13d2c3a
9/2/2022 17:47,9/2/2022 17:48,IP Address,100,25,TRUE,9/2/2022 17:48,R_12nWrmZAoP9tfi5,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",6282857dd18c09327fb1b33b
9/2/2022 17:48,9/2/2022 17:48,IP Address,100,29,TRUE,9/2/2022 17:48,R_XTYss5ed9sI12et,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",62c7675f57c59d78336f7386
9/2/2022 17:48,9/2/2022 17:49,IP Address,100,33,TRUE,9/2/2022 17:49,R_2uJIWrCKmYZDsAJ,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5e3adfc595ff562fbdd130fa
9/2/2022 17:48,9/2/2022 17:49,IP Address,100,34,TRUE,9/2/2022 17:49,R_1gT0ZGcJZMoLhkG,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62f8f6e9f4586438b191a9a4
9/2/2022 17:49,9/2/2022 17:50,IP Address,100,27,TRUE,9/2/2022 17:50,R_1l9IlljA6RYcyYO,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6276d97e209059496d37bf74
9/2/2022 17:51,9/2/2022 17:51,IP Address,100,25,TRUE,9/2/2022 17:51,R_DM1tI3FgAthgMV3,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",61bb388340db417c1a138c85
9/2/2022 17:51,9/2/2022 17:51,IP Address,100,26,TRUE,9/2/2022 17:51,R_3CUEqnBQA8D0Jg2,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5d6ac7e17658a1001a8c63b2
9/2/2022 17:51,9/2/2022 17:52,IP Address,100,23,TRUE,9/2/2022 17:52,R_3qvT5rwhpOtsQUB,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f0291e7877d0e1325e7f93d
9/2/2022 17:52,9/2/2022 17:52,IP Address,100,27,TRUE,9/2/2022 17:52,R_3Kvgke9hYxXSkWw,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",60ff8160e8f2227f8b200510
9/2/2022 17:53,9/2/2022 17:53,IP Address,100,31,TRUE,9/2/2022 17:53,R_1FmQY0P3Up62gxo,,,,,anonymous,EN,Often,Often,Some of the time,"Yes, use the responses.",5fd4125ed9973916d62d9958
9/2/2022 17:53,9/2/2022 17:54,IP Address,100,16,TRUE,9/2/2022 17:54,R_cuLbgTOYPCuNHPz,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5d82d28977546f00166ae702
9/2/2022 17:53,9/2/2022 17:54,IP Address,100,45,TRUE,9/2/2022 17:54,R_3J9R5xSz9i6BEbc,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f481f0a4810bc2d025c56f4
9/2/2022 17:54,9/2/2022 17:54,IP Address,100,32,TRUE,9/2/2022 17:54,R_3fektjaKSEaAZch,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",62a0bb5765e6ebd99b2ebe61
9/2/2022 17:47,9/2/2022 17:55,IP Address,100,434,TRUE,9/2/2022 17:55,R_3LhfY6iHAgv7mLZ,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",5fc2a0d812bc59000b746ee5
9/2/2022 17:54,9/2/2022 17:55,IP Address,100,27,TRUE,9/2/2022 17:55,R_1gwDm8ljtnb4vbt,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e22fce6db62ba5aec3e53b1
9/2/2022 17:53,9/2/2022 17:55,IP Address,100,132,TRUE,9/2/2022 17:55,R_brBEIIczlaI4woh,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",629513753a4424c933282660
9/2/2022 17:55,9/2/2022 17:55,IP Address,100,45,TRUE,9/2/2022 17:55,R_1MRQEaoVqEXMFfc,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",623666be98139b323ce77f86
9/2/2022 17:56,9/2/2022 17:56,IP Address,100,23,TRUE,9/2/2022 17:56,R_XjL9oXy6cMmmL4t,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",58c1ce3c3783090001b49355
9/2/2022 17:56,9/2/2022 17:56,IP Address,100,29,TRUE,9/2/2022 17:56,R_2RambLTmeMukYLB,,,,,anonymous,EN,Some of the time,Often,Some of the time,"Yes, use the responses.",612547f89bad5437aaecfa66
9/2/2022 17:58,9/2/2022 17:58,IP Address,100,12,TRUE,9/2/2022 17:58,R_VWlkDMb2Z1xZ2St,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f4a7a00dc1bde60ab8f7ac5
9/2/2022 17:57,9/2/2022 17:58,IP Address,100,114,TRUE,9/2/2022 17:58,R_2CZFaRw7jRFb2lN,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6299225c1dafef4e3554dbbd
9/2/2022 17:59,9/2/2022 17:59,IP Address,100,21,TRUE,9/2/2022 17:59,R_6Q12XBn0Vmn8zy9,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e573ba5ad27610fa25300aa
9/2/2022 18:00,9/2/2022 18:00,IP Address,100,17,TRUE,9/2/2022 18:00,R_2ByxqVR6yNVTlKZ,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5edcfe625cd39c9efd5cc2ae
9/2/2022 17:59,9/2/2022 18:00,IP Address,100,43,TRUE,9/2/2022 18:00,R_1CqE2vdy8ofv8lq,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",62bbcce64f644bd5698c9422
9/2/2022 18:00,9/2/2022 18:00,IP Address,100,26,TRUE,9/2/2022 18:00,R_1CsAiMV8f9iFdpi,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62faf33e6e81682661c4c64a
9/2/2022 18:00,9/2/2022 18:01,IP Address,100,47,TRUE,9/2/2022 18:01,R_3h9F7MlVMqsaR5y,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6278700097208c3f1b717481
9/2/2022 18:01,9/2/2022 18:02,IP Address,100,22,TRUE,9/2/2022 18:02,R_ukPdty7dCuJ241P,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62cf6b6df766eafbd3f5a176
9/2/2022 18:01,9/2/2022 18:02,IP Address,100,23,TRUE,9/2/2022 18:02,R_pDF6fpYhPMQJ1ux,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",62ed5a561bb742d067f1d40a
9/2/2022 18:01,9/2/2022 18:02,IP Address,100,28,TRUE,9/2/2022 18:02,R_50fmpU9VnEpfIuR,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5eaf1a2c649fd108284c2b5f
9/2/2022 18:02,9/2/2022 18:02,IP Address,100,25,TRUE,9/2/2022 18:02,R_b4rFGlcgYANXWVj,,,,,anonymous,EN,Often,Often,Some of the time,"Yes, use the responses.",62b33e2a447824fbd0770025
9/2/2022 18:02,9/2/2022 18:03,IP Address,100,60,TRUE,9/2/2022 18:03,R_1K1Kze9U9IypetQ,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d90c4fadf90b6001549561e
9/2/2022 18:03,9/2/2022 18:04,IP Address,100,54,TRUE,9/2/2022 18:04,R_2ceccNUWD7Sg9Kv,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5f13b19f870c8b3cccba516a
9/2/2022 18:04,9/2/2022 18:04,IP Address,100,30,TRUE,9/2/2022 18:04,R_2S2AZt1CttkpnFw,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d924b1fc48e5f0017ad2579
9/2/2022 18:04,9/2/2022 18:04,IP Address,100,25,TRUE,9/2/2022 18:04,R_3CZPf6EcDXcOooJ,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5e455faf462e0802d9d9c3e2
9/2/2022 18:04,9/2/2022 18:05,IP Address,100,27,TRUE,9/2/2022 18:05,R_32Qr37OPPnOfAKN,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",5be2f3db4616da00010def19
9/2/2022 18:05,9/2/2022 18:05,IP Address,100,28,TRUE,9/2/2022 18:05,R_6ETnBItoD4kfyAV,,,,,anonymous,EN,Often,Hardly ever,Some of the time,"Yes, use the responses.",5d4459c166881d001c4d5451
9/2/2022 18:05,9/2/2022 18:05,IP Address,100,53,TRUE,9/2/2022 18:05,R_3hfQlLXPPvkwvrd,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5a8f3dd5eea3d300016ece86
9/2/2022 18:06,9/2/2022 18:07,IP Address,100,19,TRUE,9/2/2022 18:07,R_3KuvSzFCBoqtiB1,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5589a205fdf99b7ae47f60c2
9/2/2022 18:07,9/2/2022 18:07,IP Address,100,28,TRUE,9/2/2022 18:07,R_1dv2ZYUhlezYrue,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5f5b0f1be585c32184a4cf35
9/2/2022 18:06,9/2/2022 18:07,IP Address,100,48,TRUE,9/2/2022 18:07,R_1Nzze1j7yCXBjXA,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62b14dff6abbc73f0f5f090c
9/2/2022 17:57,9/2/2022 18:07,IP Address,100,630,TRUE,9/2/2022 18:07,R_ZIG4f91a7sbZRnj,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5d5181fc842e8600171e5a78
9/2/2022 18:07,9/2/2022 18:07,IP Address,100,27,TRUE,9/2/2022 18:07,R_1lxGzDslDZiVroR,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",605ff0746397c26c436b88af
9/2/2022 18:07,9/2/2022 18:08,IP Address,100,36,TRUE,9/2/2022 18:08,R_1LvUWd74819L6k5,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f678911cf9ebe36c8e37b65
9/2/2022 18:09,9/2/2022 18:09,IP Address,100,18,TRUE,9/2/2022 18:09,R_3nIXu9hZyrFsSqu,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",62e07b7bce4301b22b769df8
9/2/2022 18:10,9/2/2022 18:11,IP Address,100,29,TRUE,9/2/2022 18:11,R_4SDYmrB3b53F0oF,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",62e397e59834233da4970831
9/2/2022 18:10,9/2/2022 18:11,IP Address,100,22,TRUE,9/2/2022 18:11,R_1IZ2kZrFFrJ5Bud,,,,,anonymous,EN,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",62f31911f6572d09a0e47369
9/2/2022 18:10,9/2/2022 18:11,IP Address,100,29,TRUE,9/2/2022 18:11,R_245yTtPpS7eoiUv,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",610ab5a4cbc548edb197aaf1
9/2/2022 18:11,9/2/2022 18:11,IP Address,100,47,TRUE,9/2/2022 18:11,R_TowkEqdr12QILyF,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",62ad31a360f86efd289103ec
9/2/2022 18:14,9/2/2022 18:15,IP Address,100,19,TRUE,9/2/2022 18:15,R_3EXzBbQPCdx9KbW,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62f1b4c7dfbde02b952a98c2
9/2/2022 18:14,9/2/2022 18:15,IP Address,100,29,TRUE,9/2/2022 18:15,R_2fprPkEJkDwSFda,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5f244e0d0d7f44018faa3938
9/2/2022 18:14,9/2/2022 18:15,IP Address,100,35,TRUE,9/2/2022 18:15,R_3QPkBa10LpOKOUj,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",565bdfcec121fe0012fc3897
9/2/2022 18:15,9/2/2022 18:16,IP Address,100,36,TRUE,9/2/2022 18:16,R_3lFZ6AuQFthKh9G,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",5fc2ab07be970b4cde3ba33d
9/2/2022 18:16,9/2/2022 18:16,IP Address,100,15,TRUE,9/2/2022 18:16,R_10GhWXkQrYxmZTE,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5ebf5264a1700d331489cf8b
9/2/2022 18:16,9/2/2022 18:16,IP Address,100,31,TRUE,9/2/2022 18:16,R_1JQ6VCoJAyje2fX,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",6112c77c4cb58daede378463
9/2/2022 18:16,9/2/2022 18:17,IP Address,100,41,TRUE,9/2/2022 18:17,R_1IS0FWCCqlap0Ey,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",628510a698e9e63b21ef9139
9/2/2022 18:17,9/2/2022 18:18,IP Address,100,37,TRUE,9/2/2022 18:18,R_5gsH5KXRdGVTlbH,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d946449f5241f0018fe2af2
9/2/2022 18:18,9/2/2022 18:18,IP Address,100,27,TRUE,9/2/2022 18:18,R_3Ol79B1IPjOENxR,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62cb092ae64ff078c3d8f5ba
9/2/2022 18:18,9/2/2022 18:19,IP Address,100,69,TRUE,9/2/2022 18:19,R_b9E7wuegiDQsotr,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e38e79295ff561112eae457
9/2/2022 18:19,9/2/2022 18:20,IP Address,100,54,TRUE,9/2/2022 18:20,R_1j9D0BYo0wARi1O,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"No, the responses shouldn't be used.",62b75ef252b989fe944f68c3
9/2/2022 18:21,9/2/2022 18:21,IP Address,100,11,TRUE,9/2/2022 18:21,R_1g10shHerksYvK4,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5ca229d63861e700154363bd
9/2/2022 18:20,9/2/2022 18:21,IP Address,100,49,TRUE,9/2/2022 18:21,R_1j8SnE40LHv4vyS,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e2fb94ce0512d563ef46990
9/2/2022 18:20,9/2/2022 18:21,IP Address,100,58,TRUE,9/2/2022 18:21,R_2xPjwYbfmZQZUux,,,,,anonymous,EN,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",628e5f283594e1a48a04886f
9/2/2022 18:20,9/2/2022 18:21,IP Address,100,57,TRUE,9/2/2022 18:21,R_2qggjiXVyxhNhYk,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",58d2cb10f5899100018a05b8
9/2/2022 18:20,9/2/2022 18:21,IP Address,100,95,TRUE,9/2/2022 18:21,R_3KCoazZeQ4wDE11,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5cabc2ee9c7620001214f395
9/2/2022 18:21,9/2/2022 18:22,IP Address,100,42,TRUE,9/2/2022 18:22,R_31pxMirMqF1X7O4,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6273366f084fd44cef93529d
9/2/2022 18:21,9/2/2022 18:22,IP Address,100,30,TRUE,9/2/2022 18:22,R_0GKVQ1IjFL5Ubst,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5eb3935fd0e02317909c5f32
9/2/2022 18:22,9/2/2022 18:22,IP Address,100,29,TRUE,9/2/2022 18:22,R_1JPHRCFFZPM0bAt,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6109a77382a46b2eaa24f2ee
9/2/2022 18:22,9/2/2022 18:22,IP Address,100,35,TRUE,9/2/2022 18:22,R_10OUHFi18mxpUlV,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",593ae250ef9ed1000141364c
9/2/2022 18:23,9/2/2022 18:23,IP Address,100,37,TRUE,9/2/2022 18:23,R_2EjgwJwp2A3HUaM,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,,590b7ba44a1dff00014bbe90
9/2/2022 18:23,9/2/2022 18:24,IP Address,100,87,TRUE,9/2/2022 18:24,R_ex31HCko6DCW7df,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",60f4e3ab507bbb123f866e88
9/2/2022 18:24,9/2/2022 18:25,IP Address,100,39,TRUE,9/2/2022 18:25,R_2aCroKos5PYIbcl,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62cb2fda77bec729c86fbbba
9/2/2022 18:24,9/2/2022 18:25,IP Address,100,37,TRUE,9/2/2022 18:25,R_2QxRmk18NIh36Tl,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",566a17d07da0350012b3e876
9/2/2022 18:24,9/2/2022 18:25,IP Address,100,23,TRUE,9/2/2022 18:25,R_1eKnD34mcCA2qho,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",606d3075c89af18732cf2aa7
9/2/2022 18:25,9/2/2022 18:26,IP Address,100,31,TRUE,9/2/2022 18:26,R_309549mciXzWTS1,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62ee9edcdeda96030b1d61f0
9/2/2022 18:26,9/2/2022 18:26,IP Address,100,44,TRUE,9/2/2022 18:26,R_d70BsQDfjl2RUv7,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6290fa859d6b1f2d502a5efd
9/2/2022 18:26,9/2/2022 18:27,IP Address,100,26,TRUE,9/2/2022 18:27,R_2WN2xRS9ZRqmKmb,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5832fa8996ecce0001d65197
9/2/2022 18:27,9/2/2022 18:28,IP Address,100,60,TRUE,9/2/2022 18:28,R_2Qgiu0mOzDM2IJj,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5ef6c997bddec33cfaed40c7
9/2/2022 18:28,9/2/2022 18:29,IP Address,100,19,TRUE,9/2/2022 18:29,R_aXljTLFm7JGtvln,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6000cefee380e61fa9bc5ae4
9/2/2022 18:28,9/2/2022 18:29,IP Address,100,63,TRUE,9/2/2022 18:29,R_2PhYnKBKGA7f37m,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5ec4a156bc5aac3819ac52f2
9/2/2022 18:30,9/2/2022 18:30,IP Address,100,33,TRUE,9/2/2022 18:30,R_3JsH8N1SGhOeaB1,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",60fcca95e527e0844a4d87d6
9/2/2022 18:29,9/2/2022 18:30,IP Address,100,55,TRUE,9/2/2022 18:30,R_2399iNFPnPjwVBQ,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",62e1f3f870894e12168113c5
9/2/2022 18:31,9/2/2022 18:31,IP Address,100,40,TRUE,9/2/2022 18:31,R_RJrmsFqV5wNDtyV,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5efef32a88bb6a01c8087591
9/2/2022 18:32,9/2/2022 18:33,IP Address,100,38,TRUE,9/2/2022 18:33,R_2PuQaBIFkP19zws,,,,,anonymous,EN,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",5ba3de31fcf3440001cd4bc1
9/2/2022 18:26,9/2/2022 18:34,IP Address,100,425,TRUE,9/2/2022 18:34,R_3lAltXmpVp1rvEq,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62c5804990baf1280e99df36
9/2/2022 18:34,9/2/2022 18:34,IP Address,100,13,TRUE,9/2/2022 18:34,R_D7QljOl48EHtiil,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6090578fb2299eacaec32b7a
9/2/2022 18:35,9/2/2022 18:35,IP Address,100,32,TRUE,9/2/2022 18:35,R_26aJ8YOh615zRj4,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",616c5468a67584b6f6f57443
9/2/2022 18:35,9/2/2022 18:35,IP Address,100,19,TRUE,9/2/2022 18:35,R_vYOJ75gf2QH2ywp,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5a69629c35f26b0001499826
9/2/2022 18:36,9/2/2022 18:36,IP Address,100,16,TRUE,9/2/2022 18:36,R_3oHHn3X9vKV40UH,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5ec5a42a646f515ef0e3f68b
9/2/2022 18:35,9/2/2022 18:36,IP Address,100,47,TRUE,9/2/2022 18:36,R_8jPceVmFtmYdfgd,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",5e8d44819163b611f62d706c
9/2/2022 18:37,9/2/2022 18:37,IP Address,100,23,TRUE,9/2/2022 18:37,R_1LYA1in6siN5Fis,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6294fce0aa6f8d12e0a7cd1e
9/2/2022 18:37,9/2/2022 18:38,IP Address,100,60,TRUE,9/2/2022 18:38,R_cA2iCqoHj7lPNQd,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",62cc751291275617a9c7222f
9/2/2022 18:39,9/2/2022 18:40,IP Address,100,33,TRUE,9/2/2022 18:40,R_2CPJxLdCGJ3FoFx,,,,,anonymous,EN,Some of the time,Often,Some of the time,"Yes, use the responses.",620bda0aa922fc3f247f64c2
9/2/2022 18:39,9/2/2022 18:40,IP Address,100,18,TRUE,9/2/2022 18:40,R_2sbeijj6vh7EBgt,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",5fbae54831099083583afff0
9/2/2022 18:40,9/2/2022 18:40,IP Address,100,20,TRUE,9/2/2022 18:40,R_31gis32AL3t2Qjp,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62a96f8f6ab7e0c3ce90095f
9/2/2022 18:39,9/2/2022 18:40,IP Address,100,61,TRUE,9/2/2022 18:40,R_3oHExxKoYv8pipP,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",5c0da14d656168000159da7a
9/2/2022 18:42,9/2/2022 18:43,IP Address,100,25,TRUE,9/2/2022 18:43,R_3fE0dXhnLjYwL90,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5a4c1ecaefd8df0001d34305
9/2/2022 18:44,9/2/2022 18:45,IP Address,100,46,TRUE,9/2/2022 18:45,R_BK89YkvS7rqfUWd,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5de982609133860b2268f10e
9/2/2022 18:46,9/2/2022 18:46,IP Address,100,18,TRUE,9/2/2022 18:46,R_1LLQGSA3InQaQFj,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",5d849ee0a954540019f513dd
9/2/2022 18:46,9/2/2022 18:46,IP Address,100,48,TRUE,9/2/2022 18:46,R_sMC9LTfkYtuMF4B,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5596ab22fdf99b2d3a68c840
9/2/2022 18:46,9/2/2022 18:47,IP Address,100,68,TRUE,9/2/2022 18:47,R_1jPPYVKPkf5Z8Zf,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",628f77c4d003ee884a5573fd
