,StartDate,EndDate,Status,Progress,duration_p1,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,duration_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,duration_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave,duration_p1_Quantile,duration_p2_Quantile,duration_p3_Quantile,daysFromTrainingToTest,cleanStatus,DuplicatedPID,DuplicatedCleanPID,PID_Length,IsBBB
71,2022-07-29 20:11:00,7/29/2022 20:12,IP Address,100,94,True,7/29/2022 20:12,R_1P1MhRhhz35Ic5e,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,428x926,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,6298a8398ad18b0e58ae5156,6298a8398ad18b0e58ae5156,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:12,7/29/2022 20:13,IP Address,100,28,True,7/29/2022 20:13,R_2uHzHiB7cAThD7u,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",26,Male,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,,,,True,False,7/29/2022 20:14,7/29/2022 20:15,IP Address,100.0,52.0,True,7/29/2022 20:15,R_ToNljrXLvAyvvWh,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Some of the time,Hardly ever,Often,"Yes, use the responses.",True,1,True,0,0,1.0,0.0,Too Fast,False,,24,False
86,2022-07-29 20:13:00,7/29/2022 20:23,IP Address,100,609,True,7/29/2022 20:23,R_33cYy1sHMEzMOn4,,,,,anonymous,EN,,Yes,,Safari iPhone,14.0.1,iPhone,375x667,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,,arm3_tips,62ad17e032a85a4ca119b289,62ad17e032a85a4ca119b289,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:23,7/29/2022 20:24,IP Address,100,73,True,7/29/2022 20:24,R_20T2yFHPw66fRu0,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",Other,Bachelor degree,42,Male,True,Real,,,Scam,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/29/2022 20:30,7/29/2022 20:32,IP Address,100.0,115.0,True,7/29/2022 20:32,R_3JEIvyeB4cVYWst,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,4,4.0,0.0,Keep,False,False,24,False
82,2022-07-29 20:14:00,7/29/2022 20:20,IP Address,100,370,True,7/29/2022 20:20,R_3lY1R339Rhkqhmo,,,,,anonymous,EN,,Yes,,Firefox,102,Android 12,360x800,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm2_generalinfo,6021522cc0eec00d2e4ab6c7,6021522cc0eec00d2e4ab6c7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:20,7/29/2022 20:21,IP Address,100,41,True,7/29/2022 20:21,R_10Z3mxcIzKleEOA,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,32,Other,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,Scam,,,,,,True,False,7/29/2022 20:24,7/29/2022 20:24,IP Address,100.0,33.0,True,7/29/2022 20:24,R_2qxWPc6TdH0uYzE,,,,,anonymous,EN,,,,,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,4,1,0.0,0.0,Keep,False,False,24,False
75,2022-07-29 20:14:00,7/29/2022 20:17,IP Address,100,183,True,7/29/2022 20:17,R_3fxDp3unzMimuOF,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,360x780,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm4_interactive,62d3642a8fcb474d63d3534e,62d3642a8fcb474d63d3534e,0,0,Real,,,,,,,,,,,,,,,,,,,,,,,,True,False,7/29/2022 20:20,7/29/2022 20:21,IP Address,100,54,True,7/29/2022 20:21,R_3qDLH2gZugrLRot,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,64,Male,True,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Real,,,Scam,,,True,True,7/29/2022 20:24,7/29/2022 20:26,IP Address,100.0,88.0,True,7/29/2022 20:26,R_p0MksNbIQKkoa6B,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True,1,2,3.0,0.0,Keep,False,False,24,False
77,2022-07-29 20:15:00,7/29/2022 20:18,IP Address,100,203,True,7/29/2022 20:18,R_31TXL31gaNeYUcj,,,,,anonymous,EN,,Yes,,Firefox,103,Linux x86_64,1280x1024,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Once a month,,arm1_control,5808f958b648e600016375dd,5808f958b648e600016375dd,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:18,7/29/2022 20:19,IP Address,100,68,True,7/29/2022 20:19,R_1GUkwrMA64FOs8t,,,,,anonymous,EN,"Not employed, NOT looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,46,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,,,,True,False,7/29/2022 20:26,7/29/2022 20:28,IP Address,100.0,80.0,True,7/29/2022 20:28,R_2cwLC5SnQzAs7L4,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True,2,3,3.0,0.0,Keep,False,False,24,False
76,2022-07-29 20:15:00,7/29/2022 20:18,IP Address,100,149,True,7/29/2022 20:18,R_24wHVyVjAYqho39,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,60fe0b73bbb479e45039b320,60fe0b73bbb479e45039b320,3,0,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/29/2022 20:24,7/29/2022 20:25,IP Address,100,36,True,7/29/2022 20:25,R_2bN7BtV5QfyDwfK,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",39,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,True,True,7/29/2022 20:27,7/29/2022 20:28,IP Address,100.0,76.0,True,7/29/2022 20:28,R_1Qtq2PYplf4L4RF,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,1,1,2.0,0.0,Keep,False,False,24,False
78,2022-07-29 20:15:00,7/29/2022 20:18,IP Address,100,197,True,7/29/2022 20:18,R_2YSs3bvDiL3DtFZ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,A few times a year,,arm1_control,5ed6c9613e5fc912b310c00c,5ed6c9613e5fc912b310c00c,3,2,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:18,7/29/2022 20:19,IP Address,100,66,True,7/29/2022 20:19,R_2z72ad8Mii1ESqo,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,22,Male,True,Real,,,Scam,,Details,Real,Click,,Scam,Click,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,Scam,,,True,True,7/29/2022 20:27,7/29/2022 20:28,IP Address,100.0,80.0,True,7/29/2022 20:28,R_2eOuSvpqnrOUIyR,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,2,3,3.0,0.0,Keep,False,False,24,False
88,2022-07-29 20:15:00,7/29/2022 20:24,IP Address,100,490,True,7/29/2022 20:24,R_2af54PlPAMbZgxW,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,62ad36148aac62c34166d637,62ad36148aac62c34166d637,3,1,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/29/2022 20:31,7/29/2022 20:32,IP Address,100,69,True,7/29/2022 20:32,R_1joBhFzabONDthV,,,,,anonymous,EN,Retired,"$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",59,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,Click,,Scam,,Details,Real,,,Real,,,Scam,,,True,True,7/29/2022 20:39,7/29/2022 20:41,IP Address,100.0,106.0,True,7/29/2022 20:41,R_1dvkceCtxFCCkcH,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,4,3,4.0,0.0,Keep,False,False,24,False
81,2022-07-29 20:16:00,7/29/2022 20:20,IP Address,100,220,True,7/29/2022 20:20,R_cG4JEqyDYZKceNb,,,,,anonymous,EN,,Yes,,Firefox,103,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,A few times a year,,arm3_tips,5f7d026c6fd2421d2dc1af04,5f7d026c6fd2421d2dc1af04,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:20,7/29/2022 20:21,IP Address,100,69,True,7/29/2022 20:21,R_1NEtA1ux3uv5a9W,,,,,anonymous,EN,"Disabled, not able to work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",35,Male,True,Real,,,Scam,,Details,Real,Click,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/29/2022 20:25,7/29/2022 20:27,IP Address,100.0,77.0,True,7/29/2022 20:27,R_1mFBSnh5n4SHtjY,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,Yes,800,Yes,No,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True,2,3,2.0,0.0,Keep,False,False,24,False
80,2022-07-29 20:18:00,7/29/2022 20:20,IP Address,100,122,True,7/29/2022 20:20,R_PYRVtO3fELDxNbb,,,,,anonymous,EN,,Yes,,Chrome iPad,103.0.5060.63,iPad,834x1112,Quite a lot,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm1_control,5c3027ef69d7820001063974,5c3027ef69d7820001063974,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:20,7/29/2022 20:21,IP Address,100,32,True,7/29/2022 20:21,R_3g6MxQ5G1O2hlcK,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,45,Male,True,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Scam,,,Real,,,,,,True,False,7/29/2022 20:23,7/29/2022 20:24,IP Address,100.0,46.0,True,7/29/2022 20:24,R_7OP3WoF1gAXoa5P,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,0,0,0.0,0.0,Keep,False,False,24,False
83,2022-07-29 20:18:00,7/29/2022 20:20,IP Address,100,133,True,7/29/2022 20:20,R_1kMRKAau0SyOEmc,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Linux x86_64,360x780,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,62d3642a8fcb474d63d3534e,62d3642a8fcb474d63d3534e,0,0,Real,,,,,,,,,,,,,,,,,,,,,,,,True,False,7/29/2022 20:20,7/29/2022 20:21,IP Address,100,54,True,7/29/2022 20:21,R_3qDLH2gZugrLRot,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,64,Male,True,Real,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Real,,,Scam,,,True,True,7/29/2022 20:24,7/29/2022 20:26,IP Address,100.0,88.0,True,7/29/2022 20:26,R_p0MksNbIQKkoa6B,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True,0,2,3.0,0.0,Dup PID within current Version,False,True,24,False
85,2022-07-29 20:19:00,7/29/2022 20:23,IP Address,100,245,True,7/29/2022 20:23,R_2UYkiNTOG5iqS7T,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Windows NT 10.0,1920x1200,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm4_interactive,5f4fd146ee39f70f490889c9,5f4fd146ee39f70f490889c9,3,0,Real,,,Real,,,Scam,,Details,Real,Click,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/29/2022 20:27,7/29/2022 20:28,IP Address,100,45,True,7/29/2022 20:28,R_2sSJVfD6GBAsOAg,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,24,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,True,True,7/29/2022 20:30,7/29/2022 20:30,IP Address,100.0,33.0,True,7/29/2022 20:30,R_1eLiMGEEemUJes9,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,2,1,0.0,0.0,Keep,False,False,24,False
87,2022-07-29 20:20:00,7/29/2022 20:23,IP Address,100,188,True,7/29/2022 20:23,R_3MRUE7BVZv1o0cj,,,,,anonymous,EN,,Yes,,Chrome iPad,103.0.5060.63,iPad,810x1080,Very little,Frustrated,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Disagree,A few times a year,,arm3_tips,5a519789e0cf3d000125ee02,5a519789e0cf3d000125ee02,2,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:23,7/29/2022 20:24,IP Address,100,53,True,7/29/2022 20:24,R_22rwRpwN8YuFQ8B,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),"High school degree or equivalent (e.g., GED)",38,Male,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Real,,,Scam,,,Real,,,Scam,,,,,,True,False,7/29/2022 20:26,7/29/2022 20:27,IP Address,100.0,60.0,True,7/29/2022 20:27,R_1CvDT07kOXLqM81,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,1,2,2.0,0.0,Keep,False,False,24,False
89,2022-07-29 20:21:00,7/29/2022 20:24,IP Address,100,182,True,7/29/2022 20:24,R_1DZ29JcCsApz3CZ,,,,,anonymous,EN,,Yes,,Chrome,102.0.5005.167,Windows NT 10.0,1920x1080,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Strongly Disagree,Slightly Disagree,Agree,Slightly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Once a month,,arm1_control,62b15416640ddeb1ffb13e22,62b15416640ddeb1ffb13e22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:24,7/29/2022 20:25,IP Address,100,54,True,7/29/2022 20:25,R_0ICZpSCocvOM0Mx,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999","White or Caucasian (Non-Hispanic),Asian American or Asian",Some college but no degree,26,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,Click,,Real,,Details,Real,,Details,Scam,,,Scam,,,True,True,7/29/2022 20:29,7/29/2022 20:31,IP Address,100.0,111.0,True,7/29/2022 20:31,R_2PsYL24rDG2nSRK,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Often,Some of the time,Often,"Yes, use the responses.",True,1,True,1,2,4.0,0.0,Keep,False,False,24,False
91,2022-07-29 20:22:00,7/29/2022 20:27,IP Address,100,289,True,7/29/2022 20:27,R_1Nyu5PSCE0zx2Ah,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Once a month,,arm4_interactive,629fb59ba81f4f5791475548,629fb59ba81f4f5791475548,0,0,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,True,True,7/29/2022 20:33,7/29/2022 20:33,IP Address,100,40,True,7/29/2022 20:33,R_1C8WChlqRf0ABaZ,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",African American or African (Non-Hispanic),Bachelor degree,48,Male,True,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/29/2022 20:36,7/29/2022 20:39,IP Address,100.0,154.0,True,7/29/2022 20:39,R_2tl3MRMYH6Y5sM7,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,Yes,Yes,Hardly ever,Some of the time,Often,"Yes, use the responses.",True,1,True,3,1,4.0,0.0,Keep,False,False,24,False
92,2022-07-29 20:24:00,7/29/2022 20:27,IP Address,100,188,True,7/29/2022 20:27,R_1j8s25vZsANDDzI,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,A few times a week / Daily,,arm1_control,5bf45c3f3a46830001a68146,5bf45c3f3a46830001a68146,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/29/2022 20:27,7/29/2022 20:28,IP Address,100,33,True,7/29/2022 20:28,R_DqKFnXB4wP1MZCF,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,29,Male,True,Real,,,Scam,,Details,Real,Click,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,,True,False,7/29/2022 20:30,7/29/2022 20:31,IP Address,100.0,74.0,True,7/29/2022 20:31,R_9pBMkKWPbW0XFfj,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True,1,0,2.0,0.0,Keep,False,False,24,False
